Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
GF_TL_PNP_IPG_DETAIL,INV_PRICE_CODE_OVR,nvarchar(40),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,MIN_ALLOW_LN_TERM,int,NULL,,,,,
GF_TL_PNP_IPG_DETAIL,MAX_ALLOW_LN_TERM,int,NULL,,,,,
GF_TL_PNP_IPG_DETAIL,ODDDAYSDEFER,nchar(1),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,OVRD_PROD_RULES,nchar(1),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,DEBT_PROTECT_OFFERED,nchar(1),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,EVAL_ATR,nchar(1),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,EVAL_QM,nchar(1),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,APPLY_MLA_RULES,nchar(1),NULL,,,,,
GF_TL_PNP_IPG_DETAIL,LNDR_PD_MI_ALLOWED,nchar(1),NULL,,,,,
GF_TL_PMT_STREAMS,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TL_PMT_STREAMS,PAYMENTCTR,int,NOT NULL,Yes,,,,
GF_TL_PMT_STREAMS,NUMPAYMENTS,smallint,NULL,,,,,
GF_TL_PMT_STREAMS,STARTDATE,datetime,NULL,,,,,
GF_TL_PMT_STREAMS,FULLPAYMENT,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,CONSTINTERESTFLAG,nchar(1),NULL,,,,,
GF_TL_PMT_STREAMS,DEFERODDDAYSFLAG,nchar(1),NULL,,,,,
GF_TL_PMT_STREAMS,BOUGHTDOWNFLAG,nchar(1),NULL,,,,,
GF_TL_PMT_STREAMS,INTERESTONLYFLAG,nchar(1),NULL,,,,,
GF_TL_PMT_STREAMS,MINPMTSTREAMFLAG,nchar(1),NULL,,,,,
GF_TL_PMT_STREAMS,DISCLOSEDPMT,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,PMI,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,EFFECTIVERATE,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,PAYMENTRATE,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,ADJUSTEDPAYMENT,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,BALANCE,"decimal(16,6)",NULL,,,,,
GF_TL_PMT_STREAMS,PIPAYMENT,"decimal(16,6)",NULL,,,,,
WG_COLLATERAL_ADDRESS,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
WG_COLLATERAL_ADDRESS,BNUM,smallint,NOT NULL,Yes,,,,
WG_COLLATERAL_ADDRESS,DBID,nchar(5),NOT NULL,Yes,,,,
WG_COLLATERAL_ADDRESS,ASSETID,int,NOT NULL,Yes,,,,
WG_COLLATERAL_ADDRESS,ROWSERIALNO,int,NOT NULL,Yes,,,,
WG_COLLATERAL_ADDRESS,COLLATERALADD1,nvarchar(100),NULL,,,,,
WG_COLLATERAL_ADDRESS,COLLATERALADD2,nvarchar(100),NULL,,,,,
WG_COLLATERAL_ADDRESS,COLLATERALCITY,nvarchar(25),NULL,,,,,
WG_COLLATERAL_ADDRESS,COLLATERALSTATE,nvarchar(2),NULL,,,,,
WG_COLLATERAL_ADDRESS,COLLATERALCOUNTY,nvarchar(35),NULL,,,,,
WG_COLLATERAL_ADDRESS,COLLATERALZIP,nvarchar(10),NULL,,,,,
WG_COLLATERAL_ADDRESS,COLLATERALCOUNTRY,nvarchar(35),NULL,,,,,
WG_COLLATERAL_ADDRESS,LANDLORD_PARKNAME,nvarchar(200),NULL,,,,,
WG_COLLATERAL_ADDRESS,PARK_LORTENT,"numeric(16,6)",NULL,,,,,
SERVICNG,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
SERVICNG,SELLSERV,nchar(1),NULL,,,,,
SERVICNG,SERVABLE,nchar(1),NULL,,,,,
SERVICNG,SERVLOAN,nchar(1),NULL,,,,,
SERVICNG,NSERLOAN,nchar(1),NULL,,,,,
SERVICNG,NSERLNS3,nchar(1),NULL,,,,,
SERVICNG,SELLSOME,nchar(1),NULL,,,,,
SERVICNG,PERTRANS,"decimal(16,6)",NULL,,,,,
SERVICNG,PERCT,"decimal(16,6)",NULL,,,,,
SERVICNG,DOESSELL,nchar(1),NULL,,,,,
SERVICNG,PREVIOUS,nchar(1),NULL,,,,,
SERVICNG,YEAR1,nchar(4),NULL,,,,,
SERVICNG,PERC_YR1,"decimal(16,6)",NULL,,,,,
SERVICNG,YEAR2,nchar(4),NULL,,,,,
SERVICNG,PERC_YR2,"decimal(16,6)",NULL,,,,,
SERVICNG,YEAR3,nchar(4),NULL,,,,,
SERVICNG,PERC_YR3,"decimal(16,6)",NULL,,,,,
SERVICNG,INFODOES,nchar(1),NULL,,,,,
SERVICNG,FORMSTOP,datetime,NULL,,,,,
SERVICNG,NEWSTART,datetime,NULL,,,,,
SERVICNG,AFFCTSN,int,NULL,,,,,
SERVICNG,AFFTDBID,nchar(5),NULL,,,,,
SERVICNG,ACTIONSN,int,NULL,,,,,
SERVICNG,ACTNDBID,nchar(5),NULL,,,,,
SERVICNG,CHNGHOLD,nchar(1),NULL,,,,,
SERVICNG,CHNGMORT,nchar(1),NULL,,,,,
SERVICNG,ASSUMPTN,nchar(1),NULL,,,,,
SERVICNG,TRANSDAT,datetime,NULL,,,,,
SERVICNG,SELRETTR,nchar(1),NULL,,,,,
SERVICNG,WILTRANS,nchar(1),NULL,,,,,
SERVICNG,BATCH_ID_SER_NUM,int,NULL,,,,,
SERVICNG,SERVICING_TYPE,nvarchar(8),NULL,,,,,
SERVICNG,RETAINED_SERVICING_RATE,"numeric(16,6)",NULL,,,,,
SERVICNG,RETAINED_SERVICING_MULTIPLIER,"numeric(16,6)",NULL,,,,,
SERVICNG,RETAINED_SERVICING_VALUE,"numeric(16,6)",NULL,,,,,
SERVICNG,HEDGE_CANDIDATE_YN,nchar(1),NULL,,,,,
SERVICNG,COUPON_RATE,"numeric(16,6)",NULL,,,,,
SERVICNG,GUARANTEE_FEE,"numeric(16,6)",NULL,,,,,
SERVICNG,DOCS_SENT,datetime,NULL,,,,,
SERVICNG,INDEMNF_AMT,"decimal(18,3)",NULL,,,,,
SERVICNG,PC_FEDEX_NUM,nchar(50),NULL,,,,,
TAXINFO,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
TAXINFO,REFUN3RD,nchar(1),NULL,,,,,
TAXINFO,OTH3RDNM,nvarchar(80),NULL,,,,,
TAXINFO,TRAN1040,nchar(1),NULL,,,,,
TAXINFO,TAXFORM,nchar(1),NULL,,,,,
TAXINFO,CERTCOPY,nchar(1),NULL,,,,,
TAXINFO,VERIFNON,nchar(1),NULL,,,,,
TAXINFO,W2COPY,nchar(1),NULL,,,,,
TAXINFO,W2STATE,nchar(1),NULL,,,,,
TAXINFO,SBAREQ,nchar(1),NULL,,,,,
TAXINFO,DOEREQ,nchar(1),NULL,,,,,
TAXINFO,FINREQ,nchar(1),NULL,,,,,
TAXINFO,VAREQ,nchar(1),NULL,,,,,
TAXINFO,FRMREQ1,nvarchar(10),NULL,,,,,
TAXINFO,FRMREQ2,nvarchar(10),NULL,,,,,
TAXINFO,FRMREQ3,nvarchar(10),NULL,,,,,
TAXINFO,FRMREQ4,nvarchar(10),NULL,,,,,
TAXINFO,PERCOST,"decimal(18,3)",NULL,,,,,
TAXINFO,REQTIME,nvarchar(20),NULL,,,,,
TAXINFO,TAXTYPE1,nvarchar(20),NULL,,,,,
TAXINFO,TAXTYPE2,nvarchar(20),NULL,,,,,
TAXINFO,TAXTYPE3,nvarchar(20),NULL,,,,,
TAXINFO,TAXTYPE4,nvarchar(20),NULL,,,,,
TAXINFO,BRTITLE1,nvarchar(20),NULL,,,,,
TAXINFO,BRTITLE2,nvarchar(20),NULL,,,,,
TAXINFO,CAFNUM,nchar(9),NULL,,,,,
TAXINFO,PLANNUM,nchar(3),NULL,,,,,
TAXINFO,APPNWADD,nchar(1),NULL,,,,,
TAXINFO,APPNWPH,nchar(1),NULL,,,,,
TAXINFO,TAXSPUSE,nchar(1),NULL,,,,,
TAXINFO,TAXTOAPP,nchar(1),NULL,,,,,
TAXINFO,TAXREVOK,nchar(1),NULL,,,,,
TAXINFO,EXECMOU,nchar(1),NULL,,,,,
TAXINFO,MOUACCT,nvarchar(20),NULL,,,,,
TAXINFO,REQPHONE,nchar(10),NULL,,,,,
TAXINFO,NUMPRDS,smallint,NULL,,,,,
TAXINFO,APPNWFAX_CHK,nchar(1),NULL,,,,,
TAXINFO,PERREQ1,nchar(4),NULL,,,,,
TAXINFO,PERREQ2,nchar(4),NULL,,,,,
TAXINFO,PERREQ3,nchar(4),NULL,,,,,
TAXINFO,PERREQ4,nchar(4),NULL,,,,,
TAXINFO,PERREQ5,nchar(4),NULL,,,,,
TAXINFO,PERREQ6,nchar(4),NULL,,,,,
TAXINFO,PERREQ7,nchar(4),NULL,,,,,
TAXINFO,PERREQ8,nchar(4),NULL,,,,,
UNDCOND1,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
UNDCOND1,S_DISPOSITION,nvarchar(8),NULL,,,,,
UNDCOND1,S_UWOPT1,nvarchar(8),NULL,,,,,
UNDCOND1,S_UWOPT2,nvarchar(8),NULL,,,,,
UNDCOND1,S_UWOPT3,nvarchar(8),NULL,,,,,
UNDCOND1,S_UWOPT4,nvarchar(8),NULL,,,,,
UNDCOND1,S_UWOPT5,nvarchar(8),NULL,,,,,
UNDCOND1,S_UWOPT6,nvarchar(8),NULL,,,,,
UNDCOND1,INV_APPRV_DATE,datetime,NULL,,,,,
UNDCOND1,UNDW_EXP_DATE,datetime,NULL,,,,,
UNDCOND1,DOC_EXP_DATE,datetime,NULL,,,,,
UNDCOND1,DISPOSITION_DATE,datetime,NULL,,,,,
UNDCOND1,CREDSCORE,int,NULL,,Yes,,,
UNDCOND1,QUALCODE,nvarchar(8),NULL,,,,,
UNDCOND1,UWCOMDBID,nchar(5),NULL,,,,,
UNDCOND1,UWCOMSN,int,NULL,,,,,
UNDCOND1,AUSCOMDBID,nchar(5),NULL,,,,,
UNDCOND1,AUSCOMSN,int,NULL,,,,,
UNDCOND1,S_TRGTINV,nvarchar(8),NULL,,,,,
UNDCOND1,UWENTITY,nvarchar(8),NULL,,,,,
UNDCOND1,CREDSCOVRD,int,NULL,,Yes,,,
UNDCOND1,DELEGATED_ENDORSEMENT,nchar(1),NULL,,,,,
UNDCOND1,UW_INCOME_EXCEPTION_DESC,nvarchar(240),NULL,,,,,
UNDCOND1,EST_CRED_SCORE,int,NULL,,Yes,,,
UNDCOND1,CREDIT_REPORT_REF,nvarchar(20),NULL,,Yes,,,
UNDCOND1,S_CREDSCORE_OVERRIDE_REASON,nvarchar(8),NULL,,Yes,,,
UNDCOND1,CS_OVR_REAS_OTHERDESC,nvarchar(35),NULL,,Yes,,,
GF_TLBR_BORROWERID,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLBR_BORROWERID,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLBR_BORROWERID,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLBR_BORROWERID,ROWSERIALNO,int,NOT NULL,Yes,,,,
GF_TLBR_BORROWERID,PADBID,nchar(5),NULL,,,,,
GF_TLBR_BORROWERID,PASERIALNO,int,NULL,,,,,
GF_TLBR_BORROWERID,IDENTIFICATION_TYPE,nvarchar(8),NULL,,Yes,,,
GF_TLBR_BORROWERID,IDENTIFICATION_NUMBER,nvarchar(35),NULL,,Yes,,,
GF_TLBR_BORROWERID,IDENTIFICATION_ORIGIN,nvarchar(35),NULL,,Yes,,,
GF_TLBR_BORROWERID,IDENTIFICATION_DATE,datetime,NULL,,Yes,,,
GF_TLBR_BORROWERID,IDENTIFICATION_EXP,datetime,NULL,,Yes,,,
GF_TLBR_BORROWERID,PICTUREID,nchar(1),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLBC_EQ_RES_COLLECT,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLBC_EQ_RES_COLLECT,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLBC_EQ_RES_COLLECT,ROWCOUNTER,smallint,NOT NULL,Yes,,,,
GF_TLBC_EQ_RES_COLLECT,RESPONSEID,int,NOT NULL,Yes,,,,
GF_TLBC_EQ_RES_COLLECT,CREDITRESPONSEID,int,NOT NULL,Yes,,,,
GF_TLBC_EQ_RES_COLLECT,ECOA_DESIGNATOR,nchar(1),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,ASSIGNED_DT,datetime,NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,ORIG_AMT,"decimal(18,3)",NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,FIRST_DELINQUENCY_DT,datetime,NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,AGENCY_CUST_NUM,nvarchar(10),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,AUTO_UPDATE_IND,nchar(1),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,CLIENT_ID,nvarchar(30),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,REPORTED_DT,datetime,NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,BALANCE,"decimal(18,3)",NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,ACCT_NUM,nvarchar(30),NULL,,Yes,,,
GF_TLBC_EQ_RES_COLLECT,STATUS_CODE,nchar(1),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,STATUS_CODE_TEXT,nvarchar(18),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,NARRATIVE_CODE1,nchar(2),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,NARRATIVE_TEXT1,nvarchar(72),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,NARRATIVE_CODE2,nchar(2),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,NARRATIVE_TEXT2,nvarchar(72),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,CREDITOR_CLASS_CODE,nchar(2),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,CRECITOR_CLASS_TEXT,nvarchar(72),NULL,,,,,
GF_TLBC_EQ_RES_COLLECT,LAST_PMT_DT,datetime,NULL,,,,,
GF_TL_DATES3,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TL_DATES3,VAAUTHEXPDT,datetime,NULL,,,,,
GF_TL_DATES3,APPRAISER_ASSIGNED_DT,datetime,NULL,,,,,
GF_TL_DATES3,SCORECARD_DEC_DATE,datetime,NULL,,,,,
GF_TL_DATES3,ADV_ACTION_MAIL_DATE,datetime,NULL,,,,,
GF_TL_DATES3,UWEXPOVRD,datetime,NULL,,,,,
GF_TL_DATES3,CREDIT_FILE_RECEIVED_DT,datetime,NULL,,,,,
GF_TL_DATES3,FILE_COMPLETE_DT,datetime,NULL,,,,,
GF_TL_DATES3,CLOSING_PKG_RECEIVED_DT,datetime,NULL,,,,,
GF_TL_DATES3,LOAN_SPECIALIST_REVIEW_DT,datetime,NULL,,,,,
GF_TL_DATES3,CREDIT_REVIEW_DT,datetime,NULL,,,,,
GF_TL_DATES3,APPROVED_W_CONDITIONS_DT,datetime,NULL,,,,,
GF_TL_DATES3,SENTPROC,datetime,NULL,,,,,
GF_TL_DATES3,INTENT_TO_PROCEED_DT,datetime,NULL,,,,,
GF_TL_DATES3,COUNTER_OFFER_ACCEPT_DATE,datetime,NULL,,,,,
GF_TL_DATES3,COUNTER_OFFER_ISSUED,datetime,NULL,,,,,
GF_TL_DATES3,UNDERWRITING_RESUBMIT_DATE,datetime,NULL,,,,,
GF_TL_DATES3,NOTE_SENT_TO_SEC,datetime,NULL,,,,,
GF_TL_DATES3,REGB_END_DATE,datetime,NULL,,,,,
GF_TL_DATES3,CONSENT_DATE,datetime,NULL,,,,,
GF_TL_DATES3,CONSENT_DECLINED_DATE,datetime,NULL,,,,,
GF_TL_DATES3,WHL_LOAN_REG_DATE,datetime,NULL,,,,,
GF_TL_DATES3,PREVREGB_END_DATE,datetime,NULL,,,,,
GF_TL_DATES3,HOMESTY_COMPLT_DATE,datetime,NULL,,,,,
GF_TL_DATES3,REHAB_COMPLETN_DATE,datetime,NULL,,,,,
GF_TL_DATES3,REMOVE_RECOUR_REQ_DATE,datetime,NULL,,,,,
GF_TL_DATES3,PRED_CLOSING_DT_AI_HLM,datetime,NULL,,,,,
GF_TL_DATES3,PC_NOTE_RXD_DT,datetime,NULL,,,,,
GF_TL_DATES3,PC_NOTE_SENT_DT,datetime,NULL,,,,,
GF_TL_DATES3,FINCONDT,datetime,NULL,,,,,
GF_TL_DATES3,CREDIT_FILE_ACCEPTED_DT,datetime,NULL,,,,,
GF_TL_DATES3,CLOSING_PKG_ACCEPTED_DT,datetime,NULL,,,,,
GF_TL_DATES3,FINAL_NOTE,datetime,NULL,,,,,
GF_TL_DATES3,ORIG_RECORDED_MTG,datetime,NULL,,,,,
GF_TL_DATES3,ALLONGE,datetime,NULL,,,,,
GF_TL_DATES3,FINAL_TITLE_PLCY_RCVD_DATE,datetime,NULL,,,,,
GF_TL_DATES3,TRUST_ADDENDUM_POA,datetime,NULL,,,,,
GF_TLBR_SUBRACE,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLBR_SUBRACE,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLBR_SUBRACE,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLBR_SUBRACE,SUBRACE_CTR,int,NOT NULL,Yes,,,,
GF_TLBR_SUBRACE,S_SUBRACE,nvarchar(8),NULL,,,,,
GF_TLBR_SUBRACE,OTHER_ASIAN_DESC,nvarchar(100),NULL,,,,,
GF_TLBR_SUBRACE,OTHER_PACISLDR_DESC,nvarchar(100),NULL,,,,,
GF_TLBR_RACE,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLBR_RACE,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLBR_RACE,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLBR_RACE,ROWSERIALNO,int,NOT NULL,Yes,,,,
GF_TLBR_RACE,S_RACE,nvarchar(8),NULL,,,,,
GF_TLBR_RACE,OTHER_AMERICAN_DESC,nvarchar(100),NULL,,,,,
GF_TLBR_HOUSNG_PRSNT_OTH,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLBR_HOUSNG_PRSNT_OTH,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLBR_HOUSNG_PRSNT_OTH,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLBR_HOUSNG_PRSNT_OTH,CTR,smallint,NOT NULL,Yes,,,,
GF_TLBR_HOUSNG_PRSNT_OTH,OTHER_HOUSING_EXP_AMT,"decimal(18,3)",NULL,,,,,
GF_TLBR_HOUSNG_PRSNT_OTH,OTHER_HOUSING_EXP_DESC,nvarchar(128),NULL,,,,,
GF_TLBR_HOUSNG_PRSNT_OTH,RECORD_CREATED,nvarchar(35),NULL,,,,,
GF_TLBR_EMPLOYER,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLBR_EMPLOYER,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLBR_EMPLOYER,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLBR_EMPLOYER,EMPID,smallint,NOT NULL,Yes,Yes,Yes,,
GF_TLBR_EMPLOYER,TITLE,nvarchar(30),NULL,,,,,
GF_TLBR_EMPLOYER,BUSTYPE,nvarchar(30),NULL,,,,,
GF_TLBR_EMPLOYER,SUPERVSR,nvarchar(35),NULL,,,,,
GF_TLBR_EMPLOYER,INCMNAME,nvarchar(50),NULL,,,,,
GF_TLBR_EMPLOYER,ADDR1,nvarchar(35),NULL,,,,,
GF_TLBR_EMPLOYER,ADDR2,nvarchar(35),NULL,,,,,
GF_TLBR_EMPLOYER,CITY,nvarchar(35),NULL,,,,,
GF_TLBR_EMPLOYER,STATE,nchar(2),NULL,,,,,
GF_TLBR_EMPLOYER,ZIP,nvarchar(10),NULL,,,,,
GF_TLBR_EMPLOYER,PHONE,nvarchar(11),NULL,,,,,
GF_TLBR_EMPLOYER,PHONEXT,nvarchar(6),NULL,,,,,
GF_TLBR_EMPLOYER,ATTNOF,nvarchar(35),NULL,,,,,
GF_TLBR_EMPLOYER,FAXNO,nvarchar(11),NULL,,,,,
GF_TLBR_EMPLOYER,ID,nvarchar(12),NULL,,,,,
GF_TLBR_EMPLOYER,EMPDFROM,datetime,NULL,,,,,
GF_TLBR_EMPLOYER,EMPDTO,datetime,NULL,,,,,
GF_TLBR_EMPLOYER,YRSATJOB,smallint,NULL,,,,,
GF_TLBR_EMPLOYER,YRSINPRO,smallint,NULL,,,,,
GF_TLBR_EMPLOYER,PRIMARY_EMPLOYER,nchar(1),NULL,,,,,
GF_TLBR_EMPLOYER,TYPEFLAG,nchar(1),NULL,,,,,
GF_TLBR_EMPLOYER,SELFEMPL,nchar(1),NULL,,,,,
GF_TLBR_EMPLOYER,PERCBUSOWN,"decimal(16,6)",NULL,,,,,
GF_TLBR_EMPLOYER,S_JOB_TYPE,nvarchar(8),NULL,,,,,
GF_TLBR_EMPLOYER,OVRTIME_CONT,nvarchar(25),NULL,,,,,
GF_TLBR_EMPLOYER,PROB_CONT_EMPLOY,nvarchar(25),NULL,,,,,
GF_TLBR_EMPLOYER,OTHERINCTYPEDESC,nvarchar(80),NULL,,,,,
GF_TLBR_EMPLOYER,S_SPECBOREMPRELTYPE,nvarchar(8),NULL,,,,,
GF_TLBR_EMPLOYER,OTHERSPECBOREMPRELTYPEDSC,nvarchar(80),NULL,,,,,
GF_TLBR_EMPLOYER,IS_EMPLOYED_ABROAD,nchar(1),NULL,,,,,
GF_TLBR_EMPLOYER,COUNTRY,nvarchar(10),NULL,,,,,
GF_TLBR_EMPLOYER,MONTHS_AT_JOB,smallint,NULL,,,,,
GF_TLBR_EMPLOYER,MONTHS_IN_PROFESSION,smallint,NULL,,,,,
GF_TL_LOAN_DATA,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TL_LOAN_DATA,ACH_CODE,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,ADJ_RT_001,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,AGREE_WITH_UW_DECISION,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,AGREE_W_UW_DECISION,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,ANNUAL_CAP,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,APPR_MATCH_NOTE,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,BRANCH_CODE,nvarchar(3),NULL,,,,,
GF_TL_LOAN_DATA,BROKER_SIGN,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,CASHOUT_FLG,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,COST_NEW,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,COUNTEROFFER_TYPE,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,CREDCO,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,DETERMINATION,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,EQUIFAX,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,ESCROW_REQ,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,EST_CASH_IN_HAND,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,EST_HOUSING_PMT_CHG,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,EST_P_L,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,EST_TOTAL_PMT_CHG,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,EXPERIAN,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,FLD_ADDR1,nvarchar(35),NULL,,,,,
GF_TL_LOAN_DATA,FLD_ADD_CORRECT,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,FLD_CERT_AVAIL,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,FLD_CERT_CODE,nvarchar(20),NULL,,,,,
GF_TL_LOAN_DATA,FLD_CERT_CORRECT,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,FLD_INS_COV_Y_N,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,FLD_LOL_CODE,nvarchar(20),NULL,,,,,
GF_TL_LOAN_DATA,FLD_REV_REQ_WAIVED,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,GUAR_RATECODE,nvarchar(10),NULL,,,,,
GF_TL_LOAN_DATA,GUAR_REPL_COST,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,LTV_ADJ_CODE,nvarchar(15),NULL,,,,,
GF_TL_LOAN_DATA,MAX_DTI_INPUT,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,MULTI_LOANS_TO_BOR,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,NBR_STMENTS,smallint,NULL,,,,,
GF_TL_LOAN_DATA,NONARMLENGTH_TRANS,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,OUTSIDE_AGENCY,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,PAY_OTHER_DEBTS,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,PERF_MORT_CODE,smallint,NULL,,,,,
GF_TL_LOAN_DATA,POINT_OVERRIDE,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,PREPAY_PERC,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,PREPAY_TERM,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,PRICE_EXC_DESC,nvarchar(80),NULL,,,,,
GF_TL_LOAN_DATA,RATE_TEST,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,REQ_FROM_BOR_COM,nvarchar(80),NULL,,,,,
GF_TL_LOAN_DATA,SELLER_CONCES_DLR,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,SELLER_CONCES_PERC,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,SITE_CONDO,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,STMT_TYPE,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,SVCS_ALTA,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,SVCS_CLTA,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,SVCS_FLAG,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,SVCS_FLAG65,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,SVCS_FULL,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,SVCS_SUB,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,MAX_POINTS,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,MIN_POINTS,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,POINT_OBJECTIVE,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,PROP_REG,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,SUBORD_MORT,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,TOTAL_CALC_POINTS,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,TOTAL_PAYMENT,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,TRANSUNION,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,PROD_SHOW_ALL,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,CUR_HOUSING_PMT,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,OTHERINDEXTYPEDESC,nvarchar(80),NULL,,,,,
