Entity Name,Table Name,Entity/Table Definition,Attribute Name,Column Name,Column Index,Attribute/Column Definition,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
product_category_member,product_category_member,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
party_setting_type,party_setting_type,,party_setting_type_id,party_setting_type_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
party_setting_type,party_setting_type,,description,description,1,,text,NULL,,,,,
party_setting_type,party_setting_type,,valid_regexp,valid_regexp,2,,text,NULL,,,,,
party_setting_type,party_setting_type,,enum_type_id,enum_type_id,3,,varchar(40),NULL,,,,,
party_setting_type,party_setting_type,,default_value,default_value,4,,text,NULL,,,,,
party_setting_type,party_setting_type,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
oidc_user_login_session,oidc_user_login_session,,user_id,user_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
oidc_user_login_session,oidc_user_login_session,,session_id,session_id,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
oidc_user_login_session,oidc_user_login_session,,last_updated_stamp,last_updated_stamp,2,,datetime,NULL,,,,,
db_resource_file,db_resource_file,,resource_id,resource_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
db_resource_file,db_resource_file,,mime_type,mime_type,1,,text,NULL,,,,,
db_resource_file,db_resource_file,,version_name,version_name,2,,varchar(63),NULL,,,,,
db_resource_file,db_resource_file,,root_version_name,root_version_name,3,,varchar(63),NULL,,,,,
db_resource_file,db_resource_file,,file_data,file_data,4,,varbinary(max),NULL,,,,,
db_resource_file,db_resource_file,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
payroll_garnish_min_wage,payroll_garnish_min_wage,,state_or_country_geo_id,state_or_country_geo_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
payroll_garnish_min_wage,payroll_garnish_min_wage,,time_period_type_id,time_period_type_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
payroll_garnish_min_wage,payroll_garnish_min_wage,,from_date,from_date,2,,datetime,NOT NULL,Yes,,,Yes,
payroll_garnish_min_wage,payroll_garnish_min_wage,,thru_date,thru_date,3,,datetime,NULL,,,,,
payroll_garnish_min_wage,payroll_garnish_min_wage,,minimum_wage,minimum_wage,4,,"numeric(26,6)",NULL,,,,,
payroll_garnish_min_wage,payroll_garnish_min_wage,,range_low,range_low,5,,"numeric(26,6)",NULL,,,,,
payroll_garnish_min_wage,payroll_garnish_min_wage,,range_high,range_high,6,,"numeric(26,6)",NULL,,,,,
payroll_garnish_min_wage,payroll_garnish_min_wage,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
party,party,,party_id,party_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
party,party,,pseudo_id,pseudo_id,1,,varchar(63),NULL,,,,,
party,party,,party_type_enum_id,party_type_enum_id,2,,varchar(40),NULL,,,,,
party,party,,disabled,disabled,3,,char(1),NULL,,,,,
party,party,,customer_status_id,customer_status_id,4,,varchar(40),NULL,,,,,
party,party,,owner_party_id,owner_party_id,5,,varchar(40),NULL,,,,,
party,party,,external_id,external_id,6,,varchar(40),NULL,,,,,
party,party,,data_source_id,data_source_id,7,,varchar(40),NULL,,,,,
party,party,,gateway_cim_id,gateway_cim_id,8,,varchar(63),NULL,,,,,
party,party,,comments,comments,9,,text,NULL,,,,,
party,party,,shipping_instructions,shipping_instructions,10,,text,NULL,,,,,
party,party,,has_duplicates,has_duplicates,11,,char(1),NULL,,,,,
party,party,,last_dup_check_date,last_dup_check_date,12,,datetime,NULL,,,,,
party,party,,merged_to_party_id,merged_to_party_id,13,,varchar(40),NULL,,,,,
party,party,,last_updated_stamp,last_updated_stamp,14,,datetime,NULL,,,,,
localized_message,localized_message,,original,original,0,,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_message,localized_message,,locale,locale,1,,varchar(63),NOT NULL,Yes,,,Yes,
localized_message,localized_message,,localized,localized,2,,text,NULL,,,,,
localized_message,localized_message,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
form_list_find_user,form_list_find_user,,form_list_find_id,form_list_find_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find_user,form_list_find_user,,user_id,user_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find_user,form_list_find_user,,last_updated_stamp,last_updated_stamp,2,,datetime,NULL,,,,,
data_document_field,data_document_field,,data_document_id,data_document_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
data_document_field,data_document_field,,field_seq_id,field_seq_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
data_document_field,data_document_field,,field_path,field_path,2,,text,NULL,,,,,
data_document_field,data_document_field,,field_name_alias,field_name_alias,3,,text,NULL,,,,,
data_document_field,data_document_field,,field_type,field_type,4,,varchar(63),NULL,,,,,
data_document_field,data_document_field,,sortable,sortable,5,,char(1),NULL,,,,,
data_document_field,data_document_field,,default_display,default_display,6,,char(1),NULL,,,,,
data_document_field,data_document_field,,function_name,function_name,7,,varchar(63),NULL,,,,,
data_document_field,data_document_field,,sequence_num,sequence_num,8,,"numeric(20,0)",NULL,,,,,
data_document_field,data_document_field,,last_updated_stamp,last_updated_stamp,9,,datetime,NULL,,,,,
product_db_form,product_db_form,,product_db_form_id,product_db_form_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_db_form,product_db_form,,product_id,product_id,1,,varchar(40),NOT NULL,,,,,
product_db_form,product_db_form,,form_id,form_id,2,,varchar(40),NOT NULL,,,,,
product_db_form,product_db_form,,product_form_type_enum_id,product_form_type_enum_id,3,,varchar(40),NULL,,,,,
product_db_form,product_db_form,,sequence_num,sequence_num,4,,"numeric(20,0)",NULL,,,,,
product_db_form,product_db_form,,role_type_id,role_type_id,5,,varchar(40),NULL,,,,,
product_db_form,product_db_form,,market_segment_id,market_segment_id,6,,varchar(40),NULL,,,,,
product_db_form,product_db_form,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
order_item,order_item,,order_id,order_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
order_item,order_item,,order_item_seq_id,order_item_seq_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
order_item,order_item,,order_part_seq_id,order_part_seq_id,2,,varchar(40),NULL,,,,,
order_item,order_item,,parent_item_seq_id,parent_item_seq_id,3,,varchar(40),NULL,,,,,
order_item,order_item,,item_type_enum_id,item_type_enum_id,4,,varchar(40),NULL,,,,,
order_item,order_item,,product_id,product_id,5,,varchar(40),NULL,,,,,
order_item,order_item,,product_feature_id,product_feature_id,6,,varchar(40),NULL,,,,,
order_item,order_item,,other_party_product_id,other_party_product_id,7,,varchar(63),NULL,,,,,
order_item,order_item,,product_parameter_set_id,product_parameter_set_id,8,,varchar(40),NULL,,,,,
order_item,order_item,,item_description,item_description,9,,text,NULL,,,,,
order_item,order_item,,comments,comments,10,,text,NULL,,,,,
order_item,order_item,,quantity,quantity,11,,"numeric(26,6)",NULL,,,,,
order_item,order_item,,quantity_uom_id,quantity_uom_id,12,,varchar(40),NULL,,,,,
order_item,order_item,,quantity_cancelled,quantity_cancelled,13,,"numeric(26,6)",NULL,,,,,
order_item,order_item,,selected_amount,selected_amount,14,,"numeric(26,6)",NULL,,,,,
order_item,order_item,,priority,priority,15,,"numeric(20,0)",NULL,,,,,
order_item,order_item,,required_by_date,required_by_date,16,,datetime,NULL,,,,,
order_item,order_item,,unit_amount,unit_amount,17,,"numeric(25,5)",NULL,,,,,
order_item,order_item,,unit_list_price,unit_list_price,18,,"numeric(25,5)",NULL,,,,,
order_item,order_item,,is_modified_price,is_modified_price,19,,char(1),NULL,,,,,
order_item,order_item,,standard_cost,standard_cost,20,,"numeric(25,5)",NULL,,,,,
order_item,order_item,,external_item_seq_id,external_item_seq_id,21,,varchar(40),NULL,,,,,
order_item,order_item,,from_asset_id,from_asset_id,22,,varchar(40),NULL,,,,,
order_item,order_item,,product_price_id,product_price_id,23,,varchar(40),NULL,,,,,
order_item,order_item,,product_category_id,product_category_id,24,,varchar(40),NULL,,,,,
order_item,order_item,,is_promo,is_promo,25,,char(1),NULL,,,,,
order_item,order_item,,promo_quantity,promo_quantity,26,,"numeric(26,6)",NULL,,,,,
order_item,order_item,,promo_times_used,promo_times_used,27,,"numeric(26,6)",NULL,,,,,
order_item,order_item,,store_promotion_id,store_promotion_id,28,,varchar(40),NULL,,,,,
order_item,order_item,,promo_code_id,promo_code_id,29,,varchar(40),NULL,,,,,
order_item,order_item,,promo_code_text,promo_code_text,30,,text,NULL,,,,,
order_item,order_item,,subscription_id,subscription_id,31,,varchar(40),NULL,,,,,
order_item,order_item,,fin_account_id,fin_account_id,32,,varchar(40),NULL,,,,,
order_item,order_item,,fin_account_trans_id,fin_account_trans_id,33,,varchar(40),NULL,,,,,
order_item,order_item,,override_gl_account_id,override_gl_account_id,34,,varchar(40),NULL,,,,,
order_item,order_item,,sales_opportunity_id,sales_opportunity_id,35,,varchar(40),NULL,,,,,
order_item,order_item,,source_reference_id,source_reference_id,36,,varchar(63),NULL,,,,,
order_item,order_item,,source_percentage,source_percentage,37,,"numeric(26,6)",NULL,,,,,
order_item,order_item,,amount_already_included,amount_already_included,38,,"numeric(25,5)",NULL,,,,,
order_item,order_item,,exempt_amount,exempt_amount,39,,"numeric(24,4)",NULL,,,,,
order_item,order_item,,customer_reference_id,customer_reference_id,40,,varchar(63),NULL,,,,,
order_item,order_item,,tax_authority_id,tax_authority_id,41,,varchar(40),NULL,,,,,
order_item,order_item,,opt_in_rewards,opt_in_rewards,42,,char(1),NULL,,,,,
order_item,order_item,,opt_in_secured_business,opt_in_secured_business,43,,char(1),NULL,,,,,
order_item,order_item,,last_updated_stamp,last_updated_stamp,44,,datetime,NULL,,,,,
instance_host_type,instance_host_type,,host_type_id,host_type_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
instance_host_type,instance_host_type,,description,description,1,,text,NULL,,,,,
instance_host_type,instance_host_type,,init_service,init_service,2,,text,NULL,,,,,
instance_host_type,instance_host_type,,start_service,start_service,3,,text,NULL,,,,,
instance_host_type,instance_host_type,,stop_service,stop_service,4,,text,NULL,,,,,
instance_host_type,instance_host_type,,remove_service,remove_service,5,,text,NULL,,,,,
instance_host_type,instance_host_type,,check_service,check_service,6,,text,NULL,,,,,
instance_host_type,instance_host_type,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
financial_account,financial_account,,fin_account_id,fin_account_id,0,,varchar(40),NOT NULL,Yes,Yes,,Yes,
financial_account,financial_account,,fin_account_type_id,fin_account_type_id,1,,varchar(40),NULL,,,,,
financial_account,financial_account,,status_id,status_id,2,,varchar(40),NULL,,,,,
financial_account,financial_account,,fin_account_name,fin_account_name,3,,text,NULL,,,,,
financial_account,financial_account,,fin_account_code,fin_account_code,4,,text,NULL,,Yes,,,
financial_account,financial_account,,fin_account_pin,fin_account_pin,5,,text,NULL,,Yes,,,
financial_account,financial_account,,organization_party_id,organization_party_id,6,,varchar(40),NULL,,,,,
financial_account,financial_account,,owner_party_id,owner_party_id,7,,varchar(40),NULL,,,,,
financial_account,financial_account,,post_to_gl_account_id,post_to_gl_account_id,8,,varchar(40),NULL,,,,,
financial_account,financial_account,,from_date,from_date,9,,datetime,NULL,,,,,
financial_account,financial_account,,thru_date,thru_date,10,,datetime,NULL,,,,,
financial_account,financial_account,,is_refundable,is_refundable,11,,char(1),NULL,,,,,
financial_account,financial_account,,currency_uom_id,currency_uom_id,12,,varchar(40),NULL,,,,,
financial_account,financial_account,,negative_balance_limit,negative_balance_limit,13,,"numeric(24,4)",NULL,,,,,
financial_account,financial_account,,actual_balance,actual_balance,14,,"numeric(24,4)",NULL,,,,,
financial_account,financial_account,,available_balance,available_balance,15,,"numeric(24,4)",NULL,,,,,
financial_account,financial_account,,replenish_payment_id,replenish_payment_id,16,,varchar(40),NULL,,,,,
financial_account,financial_account,,replenish_level,replenish_level,17,,"numeric(24,4)",NULL,,,,,
financial_account,financial_account,,last_updated_stamp,last_updated_stamp,18,,datetime,NULL,,,,,
product_store_group,product_store_group,,product_store_group_id,product_store_group_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_store_group,product_store_group,,store_group_type_enum_id,store_group_type_enum_id,1,,varchar(40),NULL,,,,,
product_store_group,product_store_group,,description,description,2,,text,NULL,,,,,
product_store_group,product_store_group,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
carrier_shipment_method,carrier_shipment_method,,carrier_party_id,carrier_party_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
carrier_shipment_method,carrier_shipment_method,,shipment_method_enum_id,shipment_method_enum_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
carrier_shipment_method,carrier_shipment_method,,description,description,2,,text,NULL,,,,,
carrier_shipment_method,carrier_shipment_method,,sequence_num,sequence_num,3,,"numeric(20,0)",NULL,,,,,
carrier_shipment_method,carrier_shipment_method,,carrier_service_code,carrier_service_code,4,,varchar(63),NULL,,,,,
carrier_shipment_method,carrier_shipment_method,,sca_code,sca_code,5,,varchar(63),NULL,,,,,
carrier_shipment_method,carrier_shipment_method,,gateway_service_code,gateway_service_code,6,,varchar(63),NULL,,,,,
carrier_shipment_method,carrier_shipment_method,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,failure_id,failure_id,0,,nvarchar(80),NOT NULL,Yes,,,Yes,
artifact_authz_failure,artifact_authz_failure,,artifact_name,artifact_name,1,,text,NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,artifact_type_enum_id,artifact_type_enum_id,2,,varchar(40),NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,authz_action_enum_id,authz_action_enum_id,3,,varchar(40),NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,user_id,user_id,4,,varchar(40),NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,failure_date,failure_date,5,,datetime,NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,is_deny,is_deny,6,,char(1),NULL,,,,,
artifact_authz_failure,artifact_authz_failure,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
market_segment,market_segment,,market_segment_id,market_segment_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
market_segment,market_segment,,market_segment_type_enum_id,market_segment_type_enum_id,1,,varchar(40),NULL,,,,,
market_segment,market_segment,,type_sequence_num,type_sequence_num,2,,"numeric(20,0)",NULL,,,,,
market_segment,market_segment,,parent_market_segment_id,parent_market_segment_id,3,,varchar(40),NULL,,,,,
market_segment,market_segment,,description,description,4,,text,NULL,,,,,
market_segment,market_segment,,product_store_id,product_store_id,5,,varchar(40),NULL,,,,,
market_segment,market_segment,,owner_party_id,owner_party_id,6,,varchar(40),NULL,,,,,
market_segment,market_segment,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
tax_authority,tax_authority,,tax_authority_id,tax_authority_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
tax_authority,tax_authority,,tax_authority_type_enum_id,tax_authority_type_enum_id,1,,varchar(40),NULL,,,,,
tax_authority,tax_authority,,description,description,2,,text,NULL,,,,,
tax_authority,tax_authority,,tax_auth_geo_id,tax_auth_geo_id,3,,varchar(40),NULL,,,,,
tax_authority,tax_authority,,tax_auth_party_id,tax_auth_party_id,4,,varchar(40),NULL,,,,,
tax_authority,tax_authority,,require_tax_id_for_exemption,require_tax_id_for_exemption,5,,char(1),NULL,,,,,
tax_authority,tax_authority,,tax_id_format_pattern,tax_id_format_pattern,6,,text,NULL,,,,,
tax_authority,tax_authority,,include_tax_in_price,include_tax_in_price,7,,char(1),NULL,,,,,
tax_authority,tax_authority,,last_updated_stamp,last_updated_stamp,8,,datetime,NULL,,,,,
form_response,form_response,,form_response_id,form_response_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
form_response,form_response,,form_location,form_location,1,,text,NULL,,,,,
form_response,form_response,,form_id,form_id,2,,varchar(40),NULL,,,,,
form_response,form_response,,user_id,user_id,3,,varchar(40),NULL,,,,,
form_response,form_response,,response_date,response_date,4,,datetime,NULL,,,,,
form_response,form_response,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
screen_theme,screen_theme,,screen_theme_id,screen_theme_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
screen_theme,screen_theme,,screen_theme_type_enum_id,screen_theme_type_enum_id,1,,varchar(40),NULL,,,,,
screen_theme,screen_theme,,description,description,2,,text,NULL,,,,,
screen_theme,screen_theme,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
authentication_client,authentication_client,,client_id,client_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
authentication_client,authentication_client,,name,name,1,,varchar(63),NULL,,,,,
authentication_client,authentication_client,,enabled,enabled,2,,char(1),NULL,,,,,
authentication_client,authentication_client,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
user_group,user_group,,user_group_id,user_group_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
user_group,user_group,,description,description,1,,text,NULL,,,,,
user_group,user_group,,group_type_enum_id,group_type_enum_id,2,,varchar(40),NULL,,,,,
user_group,user_group,,ip_allowed,ip_allowed,3,,text,NULL,,,,,
user_group,user_group,,require_authc_factor,require_authc_factor,4,,char(1),NULL,,,,,
user_group,user_group,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
instance_image_type_env,instance_image_type_env,,image_type_id,image_type_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
instance_image_type_env,instance_image_type_env,,env_name,env_name,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
instance_image_type_env,instance_image_type_env,,env_value,env_value,2,,text,NULL,,,,,
instance_image_type_env,instance_image_type_env,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
financial_account_reason_gl_account,financial_account_reason_gl_account,,reason_enum_id,reason_enum_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
financial_account_reason_gl_account,financial_account_reason_gl_account,,organization_party_id,organization_party_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
financial_account_reason_gl_account,financial_account_reason_gl_account,,gl_account_id,gl_account_id,2,,varchar(40),NULL,,,,,
financial_account_reason_gl_account,financial_account_reason_gl_account,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
elasticsearch_report_dataset,elasticsearch_report_dataset,,dataset_id,dataset_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
elasticsearch_report_dataset,elasticsearch_report_dataset,,report_id,report_id,1,,varchar(40),NULL,,,,,
elasticsearch_report_dataset,elasticsearch_report_dataset,,dataset_name,dataset_name,2,,text,NULL,,,,,
elasticsearch_report_dataset,elasticsearch_report_dataset,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
party_identification,party_identification,,party_id,party_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
party_identification,party_identification,,party_id_type_enum_id,party_id_type_enum_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
party_identification,party_identification,,id_value,id_value,2,,nvarchar(80),NULL,,,,,
party_identification,party_identification,,issued_by,issued_by,3,,text,NULL,,,,,
party_identification,party_identification,,issued_by_party_id,issued_by_party_id,4,,varchar(40),NULL,,,,,
party_identification,party_identification,,expire_date,expire_date,5,,date,NULL,,,,,
party_identification,party_identification,,issue_date,issue_date,6,,date,NULL,,,,,
party_identification,party_identification,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
service_parameter_semaphore,service_parameter_semaphore,,service_name,service_name,0,,nvarchar(80),NOT NULL,Yes,,,Yes,
service_parameter_semaphore,service_parameter_semaphore,,parameter_value,parameter_value,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
service_parameter_semaphore,service_parameter_semaphore,,lock_thread,lock_thread,2,,text,NULL,,,,,
service_parameter_semaphore,service_parameter_semaphore,,lock_time,lock_time,3,,datetime,NULL,,,,,
service_parameter_semaphore,service_parameter_semaphore,,last_updated_stamp,last_updated_stamp,4,,datetime,NULL,,,,,
enumeration,enumeration,,enum_id,enum_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
enumeration,enumeration,,enum_type_id,enum_type_id,1,,varchar(40),NULL,,,,,
enumeration,enumeration,,parent_enum_id,parent_enum_id,2,,varchar(40),NULL,,,,,
enumeration,enumeration,,enum_code,enum_code,3,,text,NULL,,,,,
enumeration,enumeration,,sequence_num,sequence_num,4,,"numeric(20,0)",NULL,,,,,
enumeration,enumeration,,description,description,5,,text,NULL,,,,,
enumeration,enumeration,,option_value,option_value,6,,text,NULL,,,,,
enumeration,enumeration,,option_indicator,option_indicator,7,,char(1),NULL,,,,,
enumeration,enumeration,,related_enum_id,related_enum_id,8,,varchar(40),NULL,,,,,
enumeration,enumeration,,related_enum_type_id,related_enum_type_id,9,,varchar(40),NULL,,,,,
enumeration,enumeration,,status_flow_id,status_flow_id,10,,varchar(40),NULL,,,,,
enumeration,enumeration,,last_updated_stamp,last_updated_stamp,11,,datetime,NULL,,,,,
db_form_field_attribute,db_form_field_attribute,,form_id,form_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
db_form_field_attribute,db_form_field_attribute,,field_name,field_name,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
db_form_field_attribute,db_form_field_attribute,,attribute_name,attribute_name,2,,nvarchar(80),NOT NULL,Yes,,,Yes,
db_form_field_attribute,db_form_field_attribute,,value,value,3,,text,NULL,,,,,
db_form_field_attribute,db_form_field_attribute,,value_is_expression,value_is_expression,4,,char(1),NULL,,,,,
db_form_field_attribute,db_form_field_attribute,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
user_preference,user_preference,,user_id,user_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
user_preference,user_preference,,preference_key,preference_key,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
user_preference,user_preference,,preference_value,preference_value,2,,text,NULL,,,,,
user_preference,user_preference,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
score_factor_config,score_factor_config,,score_factor_id,score_factor_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
score_factor_config,score_factor_config,,config_key,config_key,1,,varchar(40),NOT NULL,Yes,,,Yes,
score_factor_config,score_factor_config,,config_value,config_value,2,,text,NULL,,,,,
score_factor_config,score_factor_config,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
product_ruleset,product_ruleset,,ruleset_id,ruleset_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_ruleset,product_ruleset,,product_id,product_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
product_ruleset,product_ruleset,,from_date,from_date,2,,datetime,NOT NULL,Yes,,,Yes,
product_ruleset,product_ruleset,,thru_date,thru_date,3,,datetime,NULL,,,,,
product_ruleset,product_ruleset,,product_store_id,product_store_id,4,,varchar(40),NULL,,,,,
product_ruleset,product_ruleset,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
communication_event_type,communication_event_type,,communication_event_type_id,communication_event_type_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
communication_event_type,communication_event_type,,parent_type_id,parent_type_id,1,,varchar(40),NULL,,,,,
communication_event_type,communication_event_type,,description,description,2,,text,NULL,,,,,
communication_event_type,communication_event_type,,contact_mech_type_enum_id,contact_mech_type_enum_id,3,,varchar(40),NULL,,,,,
communication_event_type,communication_event_type,,last_updated_stamp,last_updated_stamp,4,,datetime,NULL,,,,,
party_content,party_content,,party_content_id,party_content_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
party_content,party_content,,party_id,party_id,1,,varchar(40),NULL,,,,,
party_content,party_content,,content_location,content_location,2,,text,NULL,,,,,
party_content,party_content,,party_content_type_enum_id,party_content_type_enum_id,3,,varchar(40),NULL,,,,,
party_content,party_content,,description,description,4,,text,NULL,,,,,
party_content,party_content,,content_date,content_date,5,,datetime,NULL,,,,,
party_content,party_content,,viewed_date,viewed_date,6,,datetime,NULL,,,,,
party_content,party_content,,user_id,user_id,7,,varchar(40),NULL,,,,,
party_content,party_content,,party_id_type_enum_id,party_id_type_enum_id,8,,varchar(40),NULL,,,,,
party_content,party_content,,original_party_content_id,original_party_content_id,9,,varchar(40),NULL,,,,,
party_content,party_content,,last_updated_stamp,last_updated_stamp,10,,datetime,NULL,,,,,
service_job_run,service_job_run,,job_run_id,job_run_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
service_job_run,service_job_run,,job_name,job_name,1,,varchar(63),NULL,,,,,
service_job_run,service_job_run,,user_id,user_id,2,,varchar(40),NULL,,,,,
service_job_run,service_job_run,,parameters,parameters,3,,text,NULL,,,,,
service_job_run,service_job_run,,results,results,4,,text,NULL,,,,,
service_job_run,service_job_run,,messages,messages,5,,text,NULL,,,,,
service_job_run,service_job_run,,has_error,has_error,6,,char(1),NULL,,,,,
service_job_run,service_job_run,,errors,errors,7,,text,NULL,,,,,
service_job_run,service_job_run,,host_address,host_address,8,,varchar(63),NULL,,,,,
service_job_run,service_job_run,,host_name,host_name,9,,text,NULL,,,,,
service_job_run,service_job_run,,run_thread,run_thread,10,,text,NULL,,,,,
service_job_run,service_job_run,,start_time,start_time,11,,datetime,NULL,,,,,
service_job_run,service_job_run,,end_time,end_time,12,,datetime,NULL,,,,,
service_job_run,service_job_run,,last_updated_stamp,last_updated_stamp,13,,datetime,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,financial_worksheet_id,financial_worksheet_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
financial_worksheet_account,financial_worksheet_account,,account_id,account_id,1,,varchar(255),NOT NULL,Yes,,,Yes,
financial_worksheet_account,financial_worksheet_account,,status_id,status_id,2,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,account_type_enum_id,account_type_enum_id,3,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,category_enum_id,category_enum_id,4,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,account_number,account_number,5,,text,NULL,,Yes,,,
financial_worksheet_account,financial_worksheet_account,,creditor_party_id,creditor_party_id,6,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,creditor_name,creditor_name,7,,text,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,subcode,subcode,8,,varchar(63),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,open_date,open_date,9,,date,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,closed_date,closed_date,10,,date,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,remarks,remarks,11,,text,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,balance,balance,12,,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,payment,payment,13,,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,secured,secured,14,,char(1),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,include,include,15,,char(1),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,created_by_user_id,created_by_user_id,16,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,created_on,created_on,17,,datetime,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,payment_status_enum_id,payment_status_enum_id,18,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,payment_frequency_enum_id,payment_frequency_enum_id,19,,varchar(40),NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,creditor_code,creditor_code,20,,text,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,last_updated_date,last_updated_date,21,,date,NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,credit_limit,credit_limit,22,,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,financial_worksheet_account,,highest_amount_owed,highest_amount_owed,23,,"numeric(25,5)",NULL,,,,,
