TableName,ColumnName,DataType,NotNull,PrimaryKey,Restricted,PII,TableName,ColumnName,DataType,NotNull,PrimaryKey,Restricted,PII
GF_TLR_RES_XISDU_EXPENSE,OTHERFINANCINGPRNCPLINTRSTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,HAZARDINSURANCEAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,REALESTATETAXAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,MIMONTHLYAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,HOMOWNASSOCDUESANDCONDOFEESAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,OTHERHOUSINGPAYMENTAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,NEGATIVENETRENTALINCOMEAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,NEGSUBJPROPERTYNETCASHFLOWAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,TOTALOTHEREXPENSEAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,NOTERATEINTERESTRATEPERCENT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,NOTERATEFRSTMTGPRNCPLINTRSTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,NOTERATETTLEXPPMTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,NOTERATETTLPROPHOUSINGPMTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,QUALRATEINTRSTRATEPCT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,QUALRATEFRSTMTGPRNCPLINTRSTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,QUALRATETTLEXPPMTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_EXPENSE,QUALRATETTLPROPHOUSINGPMTAMT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,XISDURESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,CNTR,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,BORROWERTYPECODE,nchar(1),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,BORROWERFIRSTNAME,nvarchar(35),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,BORROWERMIDDLENAME,nvarchar(35),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,BORROWERLASTNAME,nvarchar(35),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,NAMESUFFIX,nvarchar(5),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,SSN,nvarchar(9),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,NONOCCUPANTBORROWERINDICATOR,nchar(1),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_BORROWER,CITIZENSHIPRESIDENCYTYPE,nvarchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,TITLERESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,ADDRESS1,nvarchar(55),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,ADDRESS2,nvarchar(55),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,CITY,nvarchar(25),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,STATE,nchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,POSTALCODE,nvarchar(10),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,COUNTY,nvarchar(35),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,ASSESORSPARCELID,nvarchar(25),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,LEGALDESC,nvarchar(4000),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,LEGALDESCTYPE,nvarchar(40),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_TITLE_PROP,LEGALDESCOTHERDESC,nvarchar(4000),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,CREDITRESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,DATAID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,MODELID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,MODEL_TYPE,nvarchar(8),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_SCORE_MODEL,MODEL_OTHER_DESC,nvarchar(30),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,XISDURESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,CNTR,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,BORROWERUNPARSEDNAME,nvarchar(70),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,SSN,nvarchar(11),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,EMPLOYERNAME,nvarchar(50),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,EMPLOYMENTCURRENTINDICATOR,nvarchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,EMPLOYMENTPRIMARYINDICATOR,nvarchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,SELFEMPLOYEDINDICATOR,nvarchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LSTEMPLYMT,MONTHSONTHISJOBNUMBER,int,False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,XISDURESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,CNTR,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,BORROWERUNPARSEDNAME,nvarchar(70),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,SSN,nvarchar(11),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,INCOMETYPECODE,nvarchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTINCOME,INCOMEAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,XISDURESPONSEID,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,CNTR,int,True,True,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,BORROWERUNPARSEDNAME,nvarchar(70),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,SSN,nvarchar(11),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,ASSETTYPECODE,nvarchar(2),False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,CASHORMARKETVALUEAMOUNT,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
GF_TLR_RES_XISDU_LISTASSET,ASSETINSTITUTION,nvarchar(50),False,False,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,BNUM,smallint,True,True,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,RESPONSEID,nvarchar(15),True,True,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,UDMRESPONSEID,nvarchar(15),True,False,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,UDMRESPONSEDATE,datetime,False,False,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,UDMRESPONSETYPE,nvarchar(15),True,False,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,UDMRESPONSESTATUS,nvarchar(15),True,False,False,False,,,,False,False,False,False
GF_TLR_UDM_RESPONSE,IMAGE_ID,nvarchar(50),False,False,False,False,,,,False,False,False,False
GF_TLR_TL_REC_DOC_ROLES,LNUM,nchar(20),True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,LNUM,nchar(20),True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,RESPONSEID,int,True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,RESPONSEID,int,True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,TITLERESPONSEID,int,True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,TITLERESPONSEID,int,True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,DBID,nchar(5),True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,DBID,nchar(5),True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,RECDOCID,int,True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,RECDOCID,int,True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,RECDOCEXTID,int,True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,RECDOCEXTID,int,True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,EXTITEMSID,int,True,True,False,False,GF_TLR_TL_REC_DOC_ROLES,EXTITEMSID,int,True,True,False,False
GF_TLR_TL_REC_DOC_ROLES,FIRSTNAME,nvarchar(250),False,False,False,False,GF_TLR_TL_REC_DOC_ROLES,FIRSTNAME,nvarchar(250),False,False,False,False
GF_TLR_TL_REC_DOC_ROLES,LASTNAME,nvarchar(30),False,False,False,False,GF_TLR_TL_REC_DOC_ROLES,LASTNAME,nvarchar(30),False,False,False,False
GF_TLR_TL_REC_DOC_ROLES,VESTINGINFO,nvarchar(250),False,False,False,False,GF_TLR_TL_REC_DOC_ROLES,VESTINGINFO,nvarchar(250),False,False,False,False
GF_TLR_TL_REC_DOC_ROLES,COMMENTS,nvarchar(250),False,False,False,False,GF_TLR_TL_REC_DOC_ROLES,COMMENTS,nvarchar(250),False,False,False,False
GF_TLR_TL_REC_DOC_ROLES,UNPARSEDNAME,nvarchar(128),False,False,False,False,GF_TLR_TL_REC_DOC_ROLES,UNPARSEDNAME,nvarchar(128),False,False,False,False
GF_TLR_TL_REC_DOC_ROLES,EXTTYPE,nvarchar(20),False,False,False,False,GF_TLR_TL_REC_DOC_ROLES,EXTTYPE,nvarchar(20),False,False,False,False
WG_DOCV_ROLENAME,DOCV_ROLE_NAME,nvarchar(50),True,True,False,False,,,,False,False,False,False
WG_DOCVELOCITY_APPTICKS,TICKETNO,int,True,False,False,False,,,,False,False,False,False
WG_DOCVELOCITY_APPTICKS,TICKETID,nvarchar(50),True,True,False,False,,,,False,False,False,False
WG_DOCVELOCITY_APPTICKS,LOCK,nchar(1),True,False,False,False,,,,False,False,False,False
WG_DOCVELOCITY_APPTICKS,LAST_UPDATED_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_DOCMGR_SCREENS,S_PROVIDER,nvarchar(8),True,True,False,False,,,,False,False,False,False
WG_DOCMGR_SCREENS,SECTION_NAME,nvarchar(45),True,True,False,False,,,,False,False,False,False
WG_DOCMGR_SCREENS,SECTION_SOURCE,nvarchar(125),True,True,False,False,,,,False,False,False,False
WG_DOCMGR_SCREENS,TAB_ORDER,int,False,False,False,False,,,,False,False,False,False
WG_DOCMGR_SCREENS,CHILD_PAGE,nchar(1),True,False,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,ROWSERIALNO,int,True,True,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,TAX_AUTH_NAME,nvarchar(80),False,False,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,TAX_TYPE,nvarchar(80),False,False,False,False,,,,False,False,False,False
WG_ERNST_PROPERTY_TAX,TAX_AMOUNT,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_EQ_UDM_LOANREPORT,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
WG_EQ_UDM_LOANREPORT,REQUESTID,int,True,True,False,False,,,,False,False,False,False
WG_EQ_UDM_LOANREPORT,LRREQUESTID,nvarchar(15),False,False,False,False,,,,False,False,False,False
WG_EQ_UDM_LOANREPORT,RESPONSEID,int,False,False,False,False,,,,False,False,False,False
WG_EQ_UDM_LOANREPORT,IMAGE_ID,nvarchar(50),False,False,False,False,,,,False,False,False,False
WG_EQ_UDM_LOANREPORT,TIMESTAMP,datetime,False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,BNUM,smallint,True,True,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,OFFICER_CTR,int,True,True,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,ID_CTR,int,True,True,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,ID_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,ID_EXP_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,ID_NUMBER,nvarchar(40),False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,ID_ORIGIN,nvarchar(35),False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,ID_TYPE,nvarchar(8),False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,PICTUREID,nchar(1),False,False,False,False,,,,False,False,False,False
WG_ENTITY_OFFICERS_ID,COMMENTS,nvarchar(1000),False,False,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,RESPONSEID,int,True,True,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,ECRESPONSEID,int,True,True,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,RESPONSEGUID,nchar(32),False,False,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,MORNETCASEFILEID,nvarchar(30),False,False,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,LENDERCASEIDENTIFIER,nvarchar(30),False,False,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,INSTITUTIONIDENTIFIER,nvarchar(30),False,False,False,False,,,,False,False,False,False
WG_EARLYCHECK_RESPONSE,VALIDATION_ID,nvarchar(30),False,False,False,False,,,,False,False,False,False
WG_FASB_COMMISSIONS,FASB_CATEGORY,nvarchar(25),True,False,False,False,,,,False,False,False,False
WG_FASB_COMMISSIONS,EFFECTIVE_DATE,date,False,False,False,False,,,,False,False,False,False
WG_FASB_COMMISSIONS,ORIGINATION_CATEGORY,nvarchar(20),False,False,False,False,,,,False,False,False,False
WG_FASB_COMMISSIONS,LOAN_TYPE,nvarchar(20),False,False,False,False,,,,False,False,False,False
WG_FASB_COMMISSIONS,COMP_TYPE,nvarchar(4),False,False,False,False,,,,False,False,False,False
WG_FASB_COMMISSIONS,COMP_AMOUNT,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,STATUS_VERSION_ID,int,True,True,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,STATUS_VERSION,int,True,True,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,CATEGORY_LABEL,nvarchar(128),True,True,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,CAT_ORDER,int,True,False,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,EFFECTIVE_DATE,datetime,True,False,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,SRCENV,nvarchar(5),False,False,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,REC_CUSTOM,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,CREATE_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXT_LOAN_STATUS_CAT,MODIFY_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_EXTRELOCK,LOCKEXTCOUNT,int,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,LOCKEXTLASTDATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,LOCKRELOCKCOUNT,int,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,LOCKRELOCKLASTDATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,LOCKNEXTAVAILDATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,PREVIOUSLOCKEXPDATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,EXTRELOCKSTARTDT,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTRELOCK,LOCKEXTFREECOUNT,int,False,False,False,False,,,,False,False,False,False
WG_EXTENSION_HIST,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_EXTENSION_HIST,SERIALNO,int,True,True,False,False,,,,False,False,False,False
WG_EXTENSION_HIST,EXT_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTENSION_HIST,PREV_EXP_DT,datetime,False,False,False,False,,,,False,False,False,False
WG_EXTENSION_HIST,S_LOCK_EXT_TYPE,nvarchar(8),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,EX_NONE,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,EX_NONE_PL,nvarchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,EX_NONE_AL,nvarchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,LOAN_TO_VALUE_PL,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,LOAN_TO_VALUE_AL,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,DEBT_TO_INCOME_PL,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,DEBT_TO_INCOME_AL,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,LOAN_TO_VALUE_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,DEBT_TO_INCOME_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,POST_LIQUIDITY_MONTHS_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,POST_LIQUIDITY_MONTHS_PL,int,False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,POST_LIQUIDITY_DOL_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,POST_LIQUIDITY_MONTHS_AL,int,False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,POST_LIQUIDITY_DOL_PL,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,POST_LIQUIDITY_DOL_AL,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,FICO_SCORE_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,FICO_SCORE_PL,int,False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,FICO_SCORE_AL,int,False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,COLLATERAL_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,COLLATERAL_PL,nchar(10),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,COLLATERAL_AL,nchar(10),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,OTHERS_CB,nchar(1),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,OTHERS_PL,nvarchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,OTHERS_AL,nvarchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,CREDIT_RATIONALE_DBID,nchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,CREDIT_RATIONALE_SN,int,False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,RELATION_RATIONALE_DBID,nchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,RELATION_RATIONALE_SN,int,False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,QUALITIVE_FACTOR_DBID,nchar(5),False,False,False,False,,,,False,False,False,False
WG_EXCEPTION_TO_POLICY,QUALITIVE_FACTOR_SN,int,False,False,False,False,,,,False,False,False,False
WG_ESCROW_AGG_FEES,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_ESCROW_AGG_FEES,FEE_DESC,nvarchar(100),True,True,False,False,,,,False,False,False,False
WG_ESCROW_AGG_FEES,FEE_AMOUNT,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,PAYMENT_NBR,int,True,True,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,PAYMENT_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,PERIOD_FEE,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,DISBURSEMENT,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,DISCRIPTION,nvarchar(100),False,False,False,False,,,,False,False,False,False
WG_ESCROW_AGG_ADJ_BAL_CUSH,BALANCE,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_FHA_SUMMARY,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_FHA_SUMMARY,NUMDWELL,smallint,False,False,False,False,,,,False,False,False,False
WG_FHA_SUMMARY,REGION,nvarchar(8),False,False,False,False,,,,False,False,False,False
WG_FHA_SUMMARY,GUIDELINE,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_FHA_SUMMARY,RESIDUAL_INCOME,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,REGION,nvarchar(2),True,True,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,HH_DWELL,smallint,True,True,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,RIGA,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,RIGB,"decimal(16,6)",False,False,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,SRCENV,nvarchar(5),False,False,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,REC_CUSTOM,nchar(1),False,False,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,CREATE_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_FHA_RESIDUAL_GUIDELINE,MODIFY_DATE,datetime,False,False,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,LNUM,nchar(20),True,True,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,BNUM,smallint,True,True,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,DBID,nchar(5),True,True,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,FHAGROSS1,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,FHADEDUCT,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,FHANETPAY,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,FHAOTHERPAY,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_FHA_ANALYSIS,FHAINC,"decimal(18,3)",False,False,False,False,,,,False,False,False,False
WG_GEO_COUNTIES_CFPB,FIPS,int,True,True,False,False,,,,False,False,False,False
WG_GEO_COUNTIES_CFPB,STATE,nchar(2),True,True,False,False,,,,False,False,False,False
