State,Change,Ordinal,Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII
New,,68297,GF_TL_LOAN_DATA,BRANCH_BANK_CODE,nvarchar(8),NULL,,,
New,,68298,GF_TL_LOAN_DATA,BRANCH_COST_CENTER,nvarchar(8),NULL,,,
New,,68299,GF_TL_LOAN_DATA,BOP_VERBIAGE_TXT,nvarchar(2000),NULL,,,
New,,68300,GF_TL_LOAN_DATA,EFCC_HIGH_RISK_INDICATOR,nchar(1),NULL,,,
New,,68301,GF_TL_LOAN_DATA,PROMOTION_CODE,nvarchar(20),NULL,,,
Current,,17164,GF_TL_LOAN_STATUS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,17165,GF_TL_LOAN_STATUS,S_LOAN_STATUS,nvarchar(8),NULL,,,
Current,,17166,GF_TL_LOAN_STATUS,S_UW_STATUS,nvarchar(8),NULL,,,
Current,,17167,GF_TL_LOAN_STATUS,S_LOCK_STATUS,nvarchar(8),NULL,,,
Current,,17168,GF_TL_LOAN_STATUS,LOCK_STATUS_DISPLAY,nvarchar(30),NULL,,,
Current,,17169,GF_TL_LOAN_STATUS,SENT_TO_MIDANET,nchar(1),NULL,,,
Current,,17170,GF_TL_LOAN_STATUS,AP_ADMIN_ONLY,nchar(1),NULL,,,
Current,,17171,GF_TL_LOAN_STATUS,STATUS_MODIFIED_DT,datetime,NULL,,,
Current,,17172,GF_TL_LOAN_STATUS,EXT_LOAN_STATUS_VERSION_ID,int,NULL,,,
Current,,17173,GF_TL_LOAN_STATUS,EXT_LOAN_STATUS_VERSION,int,NULL,,,
Current,,13903,GF_TL_MISC_CK,LNUM,nchar(20),NOT NULL,Yes,,
Current,,13904,GF_TL_MISC_CK,GF_CK1,nchar(1),NULL,,,
Current,,13905,GF_TL_MISC_CK,GF_CK2,nchar(1),NULL,,,
Current,,13906,GF_TL_MISC_CK,GF_CK3,nchar(1),NULL,,,
Current,,13907,GF_TL_MISC_CK,GF_CK4,nchar(1),NULL,,,
Current,,13908,GF_TL_MISC_CK,GF_CK5,nchar(1),NULL,,,
Current,,13909,GF_TL_MISC_CK,GF_CK6,nchar(1),NULL,,,
Current,,13910,GF_TL_MISC_CK,GF_CK7,nchar(1),NULL,,,
Current,,13911,GF_TL_MISC_CK,GF_CK8,nchar(1),NULL,,,
Current,,13912,GF_TL_MISC_CK,GF_CK10,nchar(1),NULL,,,
Current,,13913,GF_TL_MISC_CK,GF_CK9,nchar(1),NULL,,,
Current,,13914,GF_TL_MISC_CK,GF_CK11,nchar(1),NULL,,,
Current,,13915,GF_TL_MISC_CK,GF_CK12,nchar(1),NULL,,,
Current,,13916,GF_TL_MISC_CK,GF_CK13,nchar(1),NULL,,,
Current,,13917,GF_TL_MISC_CK,GF_CK14,nchar(1),NULL,,,
Current,,13918,GF_TL_MISC_CK,GF_CK15,nchar(1),NULL,,,
Current,,13919,GF_TL_MISC_CK,GF_CK16,nchar(1),NULL,,,
Current,,13920,GF_TL_MISC_CK,GF_CK17,nchar(1),NULL,,,
Current,,13921,GF_TL_MISC_CK,GF_CK18,nchar(1),NULL,,,
Current,,13922,GF_TL_MISC_CK,GF_CK19,nchar(1),NULL,,,
Current,,13923,GF_TL_MISC_CK,GF_CK20,nchar(1),NULL,,,
Current,,13924,GF_TL_MISC_CK,GF_CREDIT_SCORE,int,NULL,,,
Current,,19996,GF_TL_PMT_STREAMS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,19997,GF_TL_PMT_STREAMS,PAYMENTCTR,int,NOT NULL,Yes,,
Current,,19998,GF_TL_PMT_STREAMS,NUMPAYMENTS,smallint,NULL,,,
Current,,19999,GF_TL_PMT_STREAMS,STARTDATE,datetime,NULL,,,
Current,,20000,GF_TL_PMT_STREAMS,FULLPAYMENT,"decimal(16,6)",NULL,,,
Current,,20001,GF_TL_PMT_STREAMS,CONSTINTERESTFLAG,nchar(1),NULL,,,
Current,,20002,GF_TL_PMT_STREAMS,DEFERODDDAYSFLAG,nchar(1),NULL,,,
Current,,20003,GF_TL_PMT_STREAMS,BOUGHTDOWNFLAG,nchar(1),NULL,,,
Current,,20004,GF_TL_PMT_STREAMS,INTERESTONLYFLAG,nchar(1),NULL,,,
Current,,20005,GF_TL_PMT_STREAMS,MINPMTSTREAMFLAG,nchar(1),NULL,,,
Current,,20006,GF_TL_PMT_STREAMS,DISCLOSEDPMT,"decimal(16,6)",NULL,,,
Current,,20007,GF_TL_PMT_STREAMS,PMI,"decimal(16,6)",NULL,,,
Current,,20008,GF_TL_PMT_STREAMS,EFFECTIVERATE,"decimal(16,6)",NULL,,,
Current,,20009,GF_TL_PMT_STREAMS,PAYMENTRATE,"decimal(16,6)",NULL,,,
Current,,20010,GF_TL_PMT_STREAMS,ADJUSTEDPAYMENT,"decimal(16,6)",NULL,,,
Current,,20011,GF_TL_PMT_STREAMS,BALANCE,"decimal(16,6)",NULL,,,
Current,,20012,GF_TL_PMT_STREAMS,PIPAYMENT,"decimal(16,6)",NULL,,,
Current,,19938,GF_TL_PNP_IPG_DETAIL,LNUM,nchar(20),NOT NULL,Yes,,
Current,,19939,GF_TL_PNP_IPG_DETAIL,INVESTOR_CODE,nvarchar(4),NULL,,,
Current,,19940,GF_TL_PNP_IPG_DETAIL,PRODUCT_CODE,nvarchar(4),NULL,,,
Current,,19941,GF_TL_PNP_IPG_DETAIL,PROGRAM_CODE,nvarchar(4),NULL,,,
Current,,19942,GF_TL_PNP_IPG_DETAIL,PRICE_GROUP_CODE,nvarchar(4),NULL,,,
Current,,19943,GF_TL_PNP_IPG_DETAIL,IPG_NAME,nvarchar(240),NULL,,,
Current,,19944,GF_TL_PNP_IPG_DETAIL,S_SEC_MANAGE_TYPE,nvarchar(8),NULL,,,
Current,,19945,GF_TL_PNP_IPG_DETAIL,S_SEC_LOAN_TYPE,nvarchar(8),NULL,,,
Current,,19946,GF_TL_PNP_IPG_DETAIL,S_SEC_POOL_TYPE,nvarchar(8),NULL,,,
Current,,19947,GF_TL_PNP_IPG_DETAIL,S_PREPAY_PEN,nvarchar(8),NULL,,,
Current,,19948,GF_TL_PNP_IPG_DETAIL,OVER_ALLOW_PCT,"decimal(16,6)",NULL,,,
Current,,19949,GF_TL_PNP_IPG_DETAIL,SHORT_ALLOW_PCT,"decimal(16,6)",NULL,,,
Current,,19950,GF_TL_PNP_IPG_DETAIL,OVER_SPLIT_PCT,"decimal(16,6)",NULL,,,
Current,,19951,GF_TL_PNP_IPG_DETAIL,SHORT_SPLIT_PCT,"decimal(16,6)",NULL,,,
Current,,19952,GF_TL_PNP_IPG_DETAIL,REQUIRES_MERS,nchar(1),NULL,,,
Current,,19953,GF_TL_PNP_IPG_DETAIL,REQUIRES_MI,nchar(1),NULL,,,
Current,,19954,GF_TL_PNP_IPG_DETAIL,ONE_TIMECLOSE_CONST,nchar(1),NULL,,,
Current,,19955,GF_TL_PNP_IPG_DETAIL,INTERIM_CONSTRUCTION,nchar(1),NULL,,,
Current,,19956,GF_TL_PNP_IPG_DETAIL,ASSUMABLE,nchar(1),NULL,,,
Current,,19957,GF_TL_PNP_IPG_DETAIL,CONV_PERIOD_ST,smallint,NULL,,,
Current,,19958,GF_TL_PNP_IPG_DETAIL,CONV_PERIOD_END,smallint,NULL,,,
Current,,19959,GF_TL_PNP_IPG_DETAIL,EZD_PRODUCT,nchar(1),NULL,,,
Current,,19960,GF_TL_PNP_IPG_DETAIL,HMDA_REPORTABLE,nchar(1),NULL,,,
Current,,19961,GF_TL_PNP_IPG_DETAIL,BUYDOWN_ALLOWED,nchar(1),NULL,,,
Current,,19962,GF_TL_PNP_IPG_DETAIL,HELOC_ALLOW_YN,nchar(1),NULL,,,
Current,,19963,GF_TL_PNP_IPG_DETAIL,PROD_PROF_TRUE,nchar(1),NULL,,,
Current,,19964,GF_TL_PNP_IPG_DETAIL,PRICE_NAME,nvarchar(240),NULL,,,
Current,,19965,GF_TL_PNP_IPG_DETAIL,ALLOW_DPA,nchar(1),NULL,,,
Current,,19966,GF_TL_PNP_IPG_DETAIL,AVAIL_BTOC,nchar(1),NULL,,,
Current,,19967,GF_TL_PNP_IPG_DETAIL,FIRST_LOCK_IND,nchar(1),NULL,,,
Current,,19968,GF_TL_PNP_IPG_DETAIL,OLD_AGENCY_NUM_IND,nchar(1),NULL,,,
Current,,19969,GF_TL_PNP_IPG_DETAIL,PRODUCT_IDENTIFIER,nvarchar(80),NULL,,,
Current,,19970,GF_TL_PNP_IPG_DETAIL,S_AUS_IND,nvarchar(8),NULL,,,
Current,,19971,GF_TL_PNP_IPG_DETAIL,S_SERVICE_TYPE,nvarchar(8),NULL,,,
Current,,19972,GF_TL_PNP_IPG_DETAIL,SERVICING_INTERFACE_IND,nvarchar(30),NULL,,,
Current,,19973,GF_TL_PNP_IPG_DETAIL,SERVICING_LOCATION,nvarchar(20),NULL,,,
Current,,19974,GF_TL_PNP_IPG_DETAIL,SUB_PRIME_IND,nchar(1),NULL,,,
Current,,19975,GF_TL_PNP_IPG_DETAIL,MI_REQUIRE,nchar(1),NULL,,,
Current,,19976,GF_TL_PNP_IPG_DETAIL,INTEREST_ONLY_PRODUCT,nchar(1),NULL,,,
Current,,19977,GF_TL_PNP_IPG_DETAIL,S_SPEC_PROG,nvarchar(8),NULL,,,
Current,,19978,GF_TL_PNP_IPG_DETAIL,CRA_REPORT,nchar(1),NULL,,,
Current,,19979,GF_TL_PNP_IPG_DETAIL,INV_CODE_OVR,nvarchar(4),NULL,,,
Current,,19980,GF_TL_PNP_IPG_DETAIL,INV_PROD_CODE_OVR,nvarchar(4),NULL,,,
Current,,19981,GF_TL_PNP_IPG_DETAIL,INV_PROG_CODE_OVR,nvarchar(4),NULL,,,
Current,,19982,GF_TL_PNP_IPG_DETAIL,INV_NAME_OVR,nvarchar(40),NULL,,,
Current,,19983,GF_TL_PNP_IPG_DETAIL,INV_PROD_NAME_OVR,nvarchar(40),NULL,,,
Current,,19984,GF_TL_PNP_IPG_DETAIL,INV_PROG_NAME_OVR,nvarchar(40),NULL,,,
Current,,19985,GF_TL_PNP_IPG_DETAIL,INV_PRICE_NAME_OVR,nvarchar(40),NULL,,,
Current,,19986,GF_TL_PNP_IPG_DETAIL,INV_PRICE_CODE_OVR,nvarchar(40),NULL,,,
Current,,19987,GF_TL_PNP_IPG_DETAIL,MIN_ALLOW_LN_TERM,int,NULL,,,
Current,,19988,GF_TL_PNP_IPG_DETAIL,MAX_ALLOW_LN_TERM,int,NULL,,,
Current,,19989,GF_TL_PNP_IPG_DETAIL,ODDDAYSDEFER,nchar(1),NULL,,,
Current,,19990,GF_TL_PNP_IPG_DETAIL,OVRD_PROD_RULES,nchar(1),NULL,,,
Current,,19991,GF_TL_PNP_IPG_DETAIL,DEBT_PROTECT_OFFERED,nchar(1),NULL,,,
Current,,19992,GF_TL_PNP_IPG_DETAIL,EVAL_ATR,nchar(1),NULL,,,
Current,,19993,GF_TL_PNP_IPG_DETAIL,EVAL_QM,nchar(1),NULL,,,
Current,,19994,GF_TL_PNP_IPG_DETAIL,APPLY_MLA_RULES,nchar(1),NULL,,,
Current,,19995,GF_TL_PNP_IPG_DETAIL,LNDR_PD_MI_ALLOWED,nchar(1),NULL,,,
New,,68304,GF_TL_PNP_IPG_DETAIL,S_ASSUMABILITY_FEATURE,nvarchar(8),NULL,,,
Current,,17063,GF_TL_POINT_OF_SALE_INFO,LNUM,nchar(20),NOT NULL,Yes,,
Current,,17064,GF_TL_POINT_OF_SALE_INFO,S_REFSC,nvarchar(8),NULL,,,
Current,,17065,GF_TL_POINT_OF_SALE_INFO,TBDADDR,nchar(1),NULL,,,
Current,,17066,GF_TL_POINT_OF_SALE_INFO,POSFHA,nchar(1),NULL,,,
Current,,17067,GF_TL_POINT_OF_SALE_INFO,S_PROPTYPE,nvarchar(8),NULL,,,
Current,,17068,GF_TL_POINT_OF_SALE_INFO,PROJCLAS,nvarchar(35),NULL,,,
Current,,17069,GF_TL_POINT_OF_SALE_INFO,PROJNAME,nvarchar(35),NULL,,,
Current,,17070,GF_TL_POINT_OF_SALE_INFO,DPPERCT,"decimal(16,6)",NULL,,,
Current,,17071,GF_TL_POINT_OF_SALE_INFO,HELINE,"decimal(16,6)",NULL,,,
Current,,17072,GF_TL_POINT_OF_SALE_INFO,HECURBAL,"decimal(16,6)",NULL,,,
Current,,17073,GF_TL_POINT_OF_SALE_INFO,S_DOCLVL,nvarchar(8),NULL,,,
Current,,17074,GF_TL_POINT_OF_SALE_INFO,S_LNSTATUS,nvarchar(8),NULL,,,
Current,,17075,GF_TL_POINT_OF_SALE_INFO,HLTVH,"decimal(16,6)",NULL,,,
Current,,17076,GF_TL_POINT_OF_SALE_INFO,TSWE_INC_EXPECTED,nchar(1),NULL,,,
Current,,17077,GF_TL_POINT_OF_SALE_INFO,QUAL_TSWE_LOAN,nchar(1),NULL,,,
Current,,17078,GF_TL_POINT_OF_SALE_INFO,LNSTATUS_DT,datetime,NULL,,,
Current,,17079,GF_TL_POINT_OF_SALE_INFO,SCHEME_ID,int,NULL,,,
Current,,17080,GF_TL_POINT_OF_SALE_INFO,BORRCONTACTMETH,nchar(1),NULL,,,
Current,,17081,GF_TL_POINT_OF_SALE_INFO,EST_PROCESSING_DAYS,int,NULL,,,
Current,,17082,GF_TL_POINT_OF_SALE_INFO,TABLE_FUNDED_IND,nchar(1),NULL,,,
Current,,17083,GF_TL_POINT_OF_SALE_INFO,WAIT_WAIVED_BPOC,nchar(1),NULL,,,
Current,,17084,GF_TL_POINT_OF_SALE_INFO,WAIT_WAIVED_CLOSDT,nchar(1),NULL,,,
Current,,17085,GF_TL_POINT_OF_SALE_INFO,USE_RESPA_2010,nchar(1),NULL,,,
Current,,17086,GF_TL_POINT_OF_SALE_INFO,LO_NAME_OVR,nvarchar(50),NULL,,,
Current,,17087,GF_TL_POINT_OF_SALE_INFO,LO_NMLS_NUM_OVR,nvarchar(20),NULL,,,
Current,,17088,GF_TL_POINT_OF_SALE_INFO,LO_PHONE_OVR,nvarchar(10),NULL,,,
Current,,17089,GF_TL_POINT_OF_SALE_INFO,S_GFE_TIME_ZONE,nvarchar(8),NULL,,,
Current,,17090,GF_TL_POINT_OF_SALE_INFO,ALLOWWITHDRAWLOAN,nchar(1),NULL,,,
Current,,17091,GF_TL_POINT_OF_SALE_INFO,GFE_INT_RATE_LSC,"decimal(16,6)",NULL,,,
Current,,17092,GF_TL_POINT_OF_SALE_INFO,GFE_INT_RATE_LIR,"decimal(16,6)",NULL,,,
Current,,17093,GF_TL_POINT_OF_SALE_INFO,GFE_SET_CHRG_LSC,"decimal(18,3)",NULL,,,
Current,,17094,GF_TL_POINT_OF_SALE_INFO,GFE_SET_CHRG_LIR,"decimal(18,3)",NULL,,,
Current,,17095,GF_TL_POINT_OF_SALE_INFO,MAXLTV,"decimal(16,6)",NULL,,,
Current,,17096,GF_TL_POINT_OF_SALE_INFO,EMPLOYEE_LOAN_YN,nchar(1),NULL,,,
Current,,17097,GF_TL_POINT_OF_SALE_INFO,HIGH_PRICE_LOAN_YN,nchar(1),NULL,,,
Current,,17098,GF_TL_POINT_OF_SALE_INFO,MONTHLY_ESCROW_TOTAL,"decimal(18,3)",NULL,,,
Current,,17099,GF_TL_POINT_OF_SALE_INFO,REFI_LOAN_ACCT_NBR,nvarchar(25),NULL,,,
Current,,17100,GF_TL_POINT_OF_SALE_INFO,LO_NMLS_NUM,nvarchar(21),NULL,,,
Current,,17101,GF_TL_POINT_OF_SALE_INFO,LO_COMP_NMLS_NUM,nvarchar(21),NULL,,,
Current,,17102,GF_TL_POINT_OF_SALE_INFO,DU_DISPLAY,nvarchar(35),NULL,,,
Current,,17103,GF_TL_POINT_OF_SALE_INFO,LP2_RISK_CLASS,nvarchar(35),NULL,,,
Current,,17104,GF_TL_POINT_OF_SALE_INFO,AUTO_UW_YN,nchar(1),NULL,,,
Current,,17105,GF_TL_POINT_OF_SALE_INFO,VA_TOT_RESID_INCOME,"decimal(18,3)",NULL,,,
Current,,17106,GF_TL_POINT_OF_SALE_INFO,PER_DIEM_CALC_BASIS,nvarchar(8),NULL,,,
Current,,17107,GF_TL_POINT_OF_SALE_INFO,PER_DIEM,"decimal(18,3)",NULL,,,
Current,,17108,GF_TL_POINT_OF_SALE_INFO,PER_DIEM_INTEREST,"decimal(16,6)",NULL,,,
Current,,17109,GF_TL_POINT_OF_SALE_INFO,ESCROW_CUSHION_MNTH,int,NULL,,,
Current,,17110,GF_TL_POINT_OF_SALE_INFO,SPEC_FLOOD_HAZ_AREA,nchar(1),NULL,,,
Current,,17111,GF_TL_POINT_OF_SALE_INFO,NFIP_FLOOD_ZONE_ID,nvarchar(35),NULL,,,
Current,,17112,GF_TL_POINT_OF_SALE_INFO,SCHEME_VERSION,int,NULL,,,
Current,,17113,GF_TL_POINT_OF_SALE_INFO,HLTV_ROUNDED,int,NULL,,,
Current,,17114,GF_TL_POINT_OF_SALE_INFO,CHECKLOANSTATUS,nchar(1),NULL,,,
Current,,17115,GF_TL_POINT_OF_SALE_INFO,TOTAL_PROPOSED_HOUSING_EXP,"decimal(18,3)",NULL,,,
Current,,17116,GF_TL_POINT_OF_SALE_INFO,SELLER_OUT_MORT,nchar(1),NULL,,,
Current,,17117,GF_TL_POINT_OF_SALE_INFO,LO_EMAIL_OVR,nvarchar(128),NULL,,,
Current,,17118,GF_TL_POINT_OF_SALE_INFO,USE_NEW_ESCROW_CALC,nchar(1),NULL,,,
Current,,17119,GF_TL_POINT_OF_SALE_INFO,SPONSORORIG,nchar(1),NULL,,,
Current,,17120,GF_TL_POINT_OF_SALE_INFO,ACH_SELECTED,nchar(1),NULL,,,
Current,,17121,GF_TL_POINT_OF_SALE_INFO,REFERREDBY,nvarchar(50),NULL,,,
Current,,17122,GF_TL_POINT_OF_SALE_INFO,LO_EMPLOYER_OVR,nvarchar(90),NULL,,,
Current,,17123,GF_TL_POINT_OF_SALE_INFO,LO_ADDR1_OVR,nvarchar(50),NULL,,,
Current,,17124,GF_TL_POINT_OF_SALE_INFO,LO_CSZ_OVR,nvarchar(60),NULL,,,
Current,,17125,GF_TL_POINT_OF_SALE_INFO,TIL_UNDER_DISCL_AMT,"numeric(16,6)",NULL,,,
Current,,17126,GF_TL_POINT_OF_SALE_INFO,LO_COMP_NMLS_NO_OVR,nvarchar(20),NULL,,,
Current,,17127,GF_TL_POINT_OF_SALE_INFO,ORIGINATOR_NMLS_NO,nvarchar(25),NULL,,,
Current,,17128,GF_TL_POINT_OF_SALE_INFO,APP_DATE_REQUIREMENTS_MET,nchar(1),NULL,,,
Current,,17129,GF_TL_POINT_OF_SALE_INFO,IS_TEMPORARY_FINANCING_LOAN,nchar(1),NULL,,,
Current,,17130,GF_TL_POINT_OF_SALE_INFO,LO_PROPST_LICNUM_OVR,nvarchar(50),NULL,,,
New,,68307,GF_TL_POINT_OF_SALE_INFO,ADJHCLTV,"decimal(16,6)",NULL,,,
New,,68308,GF_TL_POINT_OF_SALE_INFO,PRODNAMEPARAM_EMAIL,nvarchar(50),NULL,,,
New,,68309,GF_TL_POINT_OF_SALE_INFO,LP2_RISK_CLASS_OVR,nvarchar(20),NULL,,,
New,,68310,GF_TL_POINT_OF_SALE_INFO,DU_DISPLAY_OVR,nvarchar(20),NULL,,,
Current,,7295,GF_TL_TRANSOVR,LNUM,nchar(20),NOT NULL,Yes,,
Current,,7296,GF_TL_TRANSOVR,REFIAMTOVRD,"decimal(18,3)",NULL,,,
Current,,7297,GF_TL_TRANSOVR,ESTPREPDOVRD,"decimal(18,3)",NULL,,,
Current,,7298,GF_TL_TRANSOVR,ESTCLCOSTOVRD,"decimal(18,3)",NULL,,,
Current,,7299,GF_TL_TRANSOVR,MIFFOVRD,"decimal(18,3)",NULL,,,
Current,,7300,GF_TL_TRANSOVR,SELLCOSTOVRD,"decimal(18,3)",NULL,,,
Current,,7301,GF_TL_TRANSOVR,OTHCRDOVRT,"decimal(18,3)",NULL,,,
Current,,7302,GF_TL_TRANSOVR,FINFEESOVRD,"decimal(18,3)",NULL,,,
Current,,7303,GF_TL_TRANSOVR,IMPREPOVRD,"decimal(18,3)",NULL,,,
Current,,7304,GF_TL_TRANSOVR,SUBFINOVRD,"decimal(18,3)",NULL,,,
Current,,7305,GF_TL_TRANSOVR,DISCOVRD,"decimal(18,3)",NULL,,,
Current,,7306,GF_TL_TRANSOVR,CASHFROMTOBORR,"numeric(16,6)",NULL,,,
Current,,7307,GF_TL_TRANSOVR,NONSPDEBTPAYOFFOVRD,"decimal(18,3)",NULL,,,
Current,,10967,GF_TL_UW_4,LNUM,nchar(20),NOT NULL,Yes,,
Current,,10968,GF_TL_UW_4,ADDRESVS,nchar(1),NULL,,,
Current,,10969,GF_TL_UW_4,ADUTPROD,nchar(1),NULL,,,
Current,,10970,GF_TL_UW_4,ALTSCORE,smallint,NULL,,,
Current,,10971,GF_TL_UW_4,BADCREDIT,nchar(1),NULL,,,
Current,,10972,GF_TL_UW_4,BADHR,nchar(1),NULL,,,
Current,,10973,GF_TL_UW_4,BADLTV,nchar(1),NULL,,,
Current,,10974,GF_TL_UW_4,BORROWERDEL,nchar(1),NULL,,,
Current,,10975,GF_TL_UW_4,CHGREFI,nchar(1),NULL,,,
Current,,10976,GF_TL_UW_4,COBORROWERDEL,nchar(1),NULL,,,
Current,,10977,GF_TL_UW_4,CTROFFYES,nchar(1),NULL,,,
Current,,10978,GF_TL_UW_4,DELETED,nchar(1),NULL,,,
Current,,10979,GF_TL_UW_4,EMPLYUNA,nchar(1),NULL,,,
Current,,10980,GF_TL_UW_4,FHAYES,nchar(1),NULL,,,
Current,,10981,GF_TL_UW_4,FRED500YES,nchar(1),NULL,,,
Current,,10982,GF_TL_UW_4,LOWERLTV,nchar(1),NULL,,,
Current,,10983,GF_TL_UW_4,MAJCRDGS,nchar(1),NULL,,,
Current,,10984,GF_TL_UW_4,MANAYES,nchar(1),NULL,,,
Current,,10985,GF_TL_UW_4,MINCRDGS,nchar(1),NULL,,,
Current,,10986,GF_TL_UW_4,NOSAVE,nchar(1),NULL,,,
Current,,10987,GF_TL_UW_4,PMTSHOCK,nchar(1),NULL,,,
Current,,10988,GF_TL_UW_4,PORTFOUR,nchar(1),NULL,,,
Current,,10989,GF_TL_UW_4,PORTONE,nchar(1),NULL,,,
Current,,10990,GF_TL_UW_4,PORTPLUS,nchar(1),NULL,,,
Current,,10991,GF_TL_UW_4,PORTTHREE,nchar(1),NULL,,,
Current,,10992,GF_TL_UW_4,PORTTWO,nchar(1),NULL,,,
Current,,10993,GF_TL_UW_4,TTL_MONTH_INCOME,"decimal(18,3)",NULL,,,
Current,,10994,GF_TL_UW_4,TTL_MONTH_DEBTS,"decimal(18,3)",NULL,,,
Current,,10995,GF_TL_UW_4,CREDIT_SCORE_IMPAIRMENT,nvarchar(8),NULL,,,
Current,,10996,GF_TL_UW_4,CREDIT_SELECTION_METHOD,nvarchar(8),NULL,,,
Current,,10997,GF_TL_UW_4,CHKAPPENDIXQ,nchar(1),NULL,,,
Current,,10998,GF_TL_UW_4,APPQREASON,nvarchar(256),NULL,,,
Current,,10999,GF_TL_UW_4,OVERALL_FRAUD_SCORE,int,NULL,,,
Current,,11000,GF_TL_UW_4,INCL_INVST_PRP_IN_QM_TEST,nchar(1),NULL,,,
Current,,7260,GF_TL_UWAPPREXT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,7261,GF_TL_UWAPPREXT,CNTR,smallint,NOT NULL,Yes,,
Current,,7262,GF_TL_UWAPPREXT,DBID,nchar(5),NOT NULL,Yes,,
Current,,7263,GF_TL_UWAPPREXT,FLOODMAPDATE,datetime,NULL,,,
Current,,7264,GF_TL_UWAPPREXT,FLOODMAPNUMBER,nvarchar(40),NULL,,,
Current,,7265,GF_TL_UWAPPREXT,NOTFLOODAREA,nchar(1),NULL,,,
Current,,7266,GF_TL_UWAPPREXT,PRIMARYAPPRAISAL,nchar(1),NULL,,,
Current,,7267,GF_TL_UWAPPREXT,REPAIRAMOUNT,"decimal(18,3)",NULL,,,
Current,,7268,GF_TL_UWAPPREXT,REPLACEMENTAMOUNT,"decimal(18,3)",NULL,,,
Current,,7269,GF_TL_UWAPPREXT,S_FLOODMAPZONE,nvarchar(8),NULL,,,
Current,,7270,GF_TL_UWAPPREXT,APP_SENT_BORROWER,datetime,NULL,,,
Current,,7271,GF_TL_UWAPPREXT,APPRAISAL_DELIVERED,datetime,NULL,,,
Current,,7272,GF_TL_UWAPPREXT,APP_TIME_WAIVE,datetime,NULL,,,
Current,,7273,GF_TL_UWAPPREXT,SELLER_ACQUIRED_PRC,"numeric(16,6)",NULL,,,
Current,,7274,GF_TL_UWAPPREXT,APP_DELIVERED_DATETYPE,nvarchar(8),NULL,,,
Current,,7275,GF_TL_UWAPPREXT,APP_WAIVED_OK,nchar(1),NULL,,,
Current,,7276,GF_TL_UWAPPREXT,UW_APPR_DOC_ID,nvarchar(20),NULL,,,
Current,,7277,GF_TL_UWAPPREXT,APPRSL_CENTRAL_AIR,nchar(1),NULL,,,
Current,,7278,GF_TL_UWAPPREXT,PERCENT_SINGLE_FAM,int,NULL,,,
Current,,7279,GF_TL_UWAPPREXT,PERCENT_TWO_FOUR_UNIT,int,NULL,,,
Current,,7280,GF_TL_UWAPPREXT,PERCENT_MULTI_FAM,int,NULL,,,
Current,,7281,GF_TL_UWAPPREXT,PERCENT_COMMERCIAL,int,NULL,,,
Current,,7282,GF_TL_UWAPPREXT,S_PROP_LOC_TYPE,nvarchar(8),NULL,,,
Current,,7283,GF_TL_UWAPPREXT,PROP_LTN_TYP_OTHDESC,nvarchar(80),NULL,,,
Current,,7284,GF_TL_UWAPPREXT,S_CAR_STORAGE_TYPE,nvarchar(8),NULL,,,
Current,,7285,GF_TL_UWAPPREXT,CARSTORAGE_TYPE_OTHR_DESC,nvarchar(80),NULL,,,
Current,,7286,GF_TL_UWAPPREXT,CARSTORAGE_NBR_CARS,int,NULL,,,
Current,,7287,GF_TL_UWAPPREXT,S_FOUNDATION_TYPE,nvarchar(8),NULL,,,
Current,,7288,GF_TL_UWAPPREXT,FNDN_TYPE_OTHER_DESC,nvarchar(80),NULL,,,
Current,,18180,GF_TLB_EQ_RES_EDAS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,18181,GF_TLB_EQ_RES_EDAS,BNUM,smallint,NOT NULL,Yes,,
Current,,18182,GF_TLB_EQ_RES_EDAS,DBID,nchar(5),NOT NULL,Yes,,
Current,,18183,GF_TLB_EQ_RES_EDAS,RESPONSEID,int,NOT NULL,Yes,,
Current,,18184,GF_TLB_EQ_RES_EDAS,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,18185,GF_TLB_EQ_RES_EDAS,EDAS_SCORE,smallint,NULL,,,
Current,,18186,GF_TLB_EQ_RES_EDAS,REGION_IND_TEXT,nvarchar(11),NULL,,,
Current,,18187,GF_TLB_EQ_RES_EDAS,REGION_IND_CODE,nchar(1),NULL,,,
Current,,18188,GF_TLB_EQ_RES_EDAS,REASON1,nvarchar(5),NULL,,,
Current,,18189,GF_TLB_EQ_RES_EDAS,REASON2,nvarchar(5),NULL,,,
Current,,18190,GF_TLB_EQ_RES_EDAS,REASON3,nvarchar(5),NULL,,,
Current,,18191,GF_TLB_EQ_RES_EDAS,REASON4,nvarchar(5),NULL,,,
Current,,18192,GF_TLB_EQ_RES_EDAS,REJECT_MSG_CODE,nchar(1),NULL,,,
Current,,18193,GF_TLB_EQ_RES_EDAS,REASON_TEXT1,nvarchar(79),NULL,,,
Current,,18194,GF_TLB_EQ_RES_EDAS,REASON_TEXT2,nvarchar(79),NULL,,,
Current,,18195,GF_TLB_EQ_RES_EDAS,REASON_TEXT3,nvarchar(79),NULL,,,
