State,Change,Ordinal,Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII
Current,,9161,GF_TLBC_TU_RES_DATA_ANAL,LNUM,nchar(20),NOT NULL,Yes,,
Current,,9162,GF_TLBC_TU_RES_DATA_ANAL,BNUM,smallint,NOT NULL,Yes,,
Current,,9163,GF_TLBC_TU_RES_DATA_ANAL,DBID,nchar(5),NOT NULL,Yes,,
Current,,9164,GF_TLBC_TU_RES_DATA_ANAL,RESPONSEID,int,NOT NULL,Yes,,
Current,,9165,GF_TLBC_TU_RES_DATA_ANAL,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,9166,GF_TLBC_TU_RES_DATA_ANAL,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,9167,GF_TLBC_TU_RES_DATA_ANAL,ID_CUST_NUM_QUALIFIER,nvarchar(2),NULL,,,
Current,,9168,GF_TLBC_TU_RES_DATA_ANAL,INVALID_FORMAT,nvarchar(2),NULL,,,
Current,,9169,GF_TLBC_TU_RES_DATA_ANAL,SOUNDEX_CHK,nchar(1),NULL,,,
Current,,9170,GF_TLBC_TU_RES_DATA_ANAL,LAST_NAME_CHK,nchar(1),NULL,,,
Current,,9171,GF_TLBC_TU_RES_DATA_ANAL,FIRST_NAME_CHK,nchar(1),NULL,,,
Current,,9172,GF_TLBC_TU_RES_DATA_ANAL,MIDDLE_NAME_CHK,nchar(1),NULL,,,
Current,,9173,GF_TLBC_TU_RES_DATA_ANAL,SSN_CHK,nchar(1),NULL,,,
Current,,9174,GF_TLBC_TU_RES_DATA_ANAL,DOB_CHK,nchar(1),NULL,,,
Current,,9175,GF_TLBC_TU_RES_DATA_ANAL,GENDER_CHK,nchar(1),NULL,,,
Current,,9176,GF_TLBC_TU_RES_DATA_ANAL,EYE_COLOR_CHK,nchar(1),NULL,,,
Current,,9177,GF_TLBC_TU_RES_DATA_ANAL,EXPIRATION_DT_CHK,nchar(1),NULL,,,
Current,,9178,GF_TLBC_TU_RES_DATA_ANAL,MATCH_EVALUATION,nchar(2),NULL,,,
Current,,6347,GF_TLBC_TU_RES_EDIT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,6348,GF_TLBC_TU_RES_EDIT,BNUM,smallint,NOT NULL,Yes,,
Current,,6349,GF_TLBC_TU_RES_EDIT,DBID,nchar(5),NOT NULL,Yes,,
Current,,6350,GF_TLBC_TU_RES_EDIT,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,6351,GF_TLBC_TU_RES_EDIT,RESPONSEID,int,NOT NULL,Yes,,
Current,,6352,GF_TLBC_TU_RES_EDIT,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,6353,GF_TLBC_TU_RES_EDIT,SUBJECT_ID,nchar(1),NULL,,,
Current,,6354,GF_TLBC_TU_RES_EDIT,ORIG_VAL,nvarchar(50),NULL,,,
Current,,6355,GF_TLBC_TU_RES_EDIT,EDIT_CODE_NUM,nvarchar(3),NULL,,,
Current,,6732,GF_TLBC_TU_RES_EMPLOYMNT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,6733,GF_TLBC_TU_RES_EMPLOYMNT,BNUM,smallint,NOT NULL,Yes,,
Current,,6734,GF_TLBC_TU_RES_EMPLOYMNT,DBID,nchar(5),NOT NULL,Yes,,
Current,,6735,GF_TLBC_TU_RES_EMPLOYMNT,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,6736,GF_TLBC_TU_RES_EMPLOYMNT,RESPONSEID,int,NOT NULL,Yes,,
Current,,6737,GF_TLBC_TU_RES_EMPLOYMNT,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,6738,GF_TLBC_TU_RES_EMPLOYMNT,OCCUPATION,nvarchar(30),NULL,,,
Current,,6739,GF_TLBC_TU_RES_EMPLOYMNT,EMPLOYER,nvarchar(50),NULL,,,
Current,,6740,GF_TLBC_TU_RES_EMPLOYMNT,EMPLOYMENT_TYPE,nchar(1),NULL,,,
Current,,6741,GF_TLBC_TU_RES_EMPLOYMNT,START_DT,datetime,NULL,,,
Current,,6742,GF_TLBC_TU_RES_EMPLOYMNT,FINISH_DT,datetime,NULL,,,
Current,,6743,GF_TLBC_TU_RES_EMPLOYMNT,ON_FILE_SINCE_DT,datetime,NULL,,,
Current,,6744,GF_TLBC_TU_RES_EMPLOYMNT,EFFECTIVE_DT,datetime,NULL,,,
Current,,6745,GF_TLBC_TU_RES_EMPLOYMNT,SOURCE_INDICATOR,nchar(1),NULL,,,
Current,,6746,GF_TLBC_TU_RES_EMPLOYMNT,INCOME,"decimal(18,3)",NULL,,,
Current,,6747,GF_TLBC_TU_RES_EMPLOYMNT,PAY_BASIS,nchar(1),NULL,,,
Current,,6723,GF_TLBC_TU_RES_ERROR,LNUM,nchar(20),NOT NULL,Yes,,
Current,,6724,GF_TLBC_TU_RES_ERROR,BNUM,smallint,NOT NULL,Yes,,
Current,,6725,GF_TLBC_TU_RES_ERROR,DBID,nchar(5),NOT NULL,Yes,,
Current,,6726,GF_TLBC_TU_RES_ERROR,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,6727,GF_TLBC_TU_RES_ERROR,RESPONSEID,int,NOT NULL,Yes,,
Current,,6728,GF_TLBC_TU_RES_ERROR,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,6729,GF_TLBC_TU_RES_ERROR,ERROR_CODE,smallint,NULL,,,
Current,,6730,GF_TLBC_TU_RES_ERROR,SUBJECT_IDENTIFIER,nchar(1),NULL,,,
Current,,6731,GF_TLBC_TU_RES_ERROR,ERROR_DESC,nvarchar(79),NULL,,,
Current,,24184,GF_TLBC_TU_RES_GEOCODE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,24185,GF_TLBC_TU_RES_GEOCODE,BNUM,smallint,NOT NULL,Yes,,
Current,,24186,GF_TLBC_TU_RES_GEOCODE,DBID,nchar(5),NOT NULL,Yes,,
Current,,24187,GF_TLBC_TU_RES_GEOCODE,RESPONSEID,int,NOT NULL,Yes,,
Current,,24188,GF_TLBC_TU_RES_GEOCODE,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,24189,GF_TLBC_TU_RES_GEOCODE,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,24191,GF_TLBC_TU_RES_GEOCODE,GEO_ZIP_CODE,nvarchar(9),NULL,,,
Current,,24192,GF_TLBC_TU_RES_GEOCODE,BLOCK_GROUP_STATUS,nchar(1),NULL,,,
Current,,24193,GF_TLBC_TU_RES_GEOCODE,GEO_STATUS,nvarchar(2),NULL,,,
Current,,24194,GF_TLBC_TU_RES_GEOCODE,CENSUS_TRACK_STATUS,nchar(1),NULL,,,
Current,,24195,GF_TLBC_TU_RES_GEOCODE,SMSA_CODE,smallint,NULL,,,
Current,,24196,GF_TLBC_TU_RES_GEOCODE,STATE_CODE,nchar(2),NULL,,,
Current,,24197,GF_TLBC_TU_RES_GEOCODE,COUNTY_CODE,nvarchar(3),NULL,,,
Current,,24198,GF_TLBC_TU_RES_GEOCODE,CENSUS_TRACK_CODE,nvarchar(4),NULL,,,
Current,,24199,GF_TLBC_TU_RES_GEOCODE,CENSUS_TRACK_SUFFIX,nvarchar(2),NULL,,,
Current,,24200,GF_TLBC_TU_RES_GEOCODE,BLOCK_CODE,nchar(1),NULL,,,
Current,,24201,GF_TLBC_TU_RES_GEOCODE,LATITIUDE,nvarchar(8),NULL,,,
Current,,24202,GF_TLBC_TU_RES_GEOCODE,LONGITUDE,nvarchar(8),NULL,,,
Update,"Column=DataType, Old=nchar(1), New=nvarchar(15)",63359,GF_TLBC_TU_RES_GEOCODE,ADDRESS_IND,nvarchar(15),NULL,,,
Current,,20954,GF_TLBC_TU_RES_IDENT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,20955,GF_TLBC_TU_RES_IDENT,BNUM,smallint,NOT NULL,Yes,,
Current,,20956,GF_TLBC_TU_RES_IDENT,DBID,nchar(5),NOT NULL,Yes,,
Current,,20957,GF_TLBC_TU_RES_IDENT,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,20958,GF_TLBC_TU_RES_IDENT,RESPONSEID,int,NOT NULL,Yes,,
Current,,20959,GF_TLBC_TU_RES_IDENT,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,20960,GF_TLBC_TU_RES_IDENT,SOURCE_IND,nchar(1),NULL,,,
Current,,20961,GF_TLBC_TU_RES_IDENT,ID_TYPE,nchar(1),NULL,,,
Current,,20962,GF_TLBC_TU_RES_IDENT,ID_NUM,nvarchar(30),NULL,,,
Current,,20963,GF_TLBC_TU_RES_IDENT,EXPIRATION_DT,datetime,NULL,,,
Current,,20964,GF_TLBC_TU_RES_IDENT,STATE_ISSUED,nchar(2),NULL,,,
Current,,21043,GF_TLBC_TU_RES_INQ_HIST,LNUM,nchar(20),NOT NULL,Yes,,
Current,,21044,GF_TLBC_TU_RES_INQ_HIST,BNUM,smallint,NOT NULL,Yes,,
Current,,21045,GF_TLBC_TU_RES_INQ_HIST,DBID,nchar(5),NOT NULL,Yes,,
Current,,21046,GF_TLBC_TU_RES_INQ_HIST,RESPONSEID,int,NOT NULL,Yes,,
Current,,21047,GF_TLBC_TU_RES_INQ_HIST,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,21048,GF_TLBC_TU_RES_INQ_HIST,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,21049,GF_TLBC_TU_RES_INQ_HIST,MSG_CODE,nvarchar(6),NULL,,,
Current,,21050,GF_TLBC_TU_RES_INQ_HIST,ADDR_MATCH_FLAG,nchar(1),NULL,,,
Current,,21051,GF_TLBC_TU_RES_INQ_HIST,INPUT_USED_OTH_INQ_NUM,smallint,NULL,,,
Current,,21052,GF_TLBC_TU_RES_INQ_HIST,THRESHOLD_CHOSEN,smallint,NULL,,,
Current,,21053,GF_TLBC_TU_RES_INQ_HIST,OCC_TIME_FRAME,nchar(2),NULL,,,
Current,,3328,GF_TLBC_TU_RES_INQUIRY,LNUM,nchar(20),NOT NULL,Yes,,
Current,,3329,GF_TLBC_TU_RES_INQUIRY,BNUM,smallint,NOT NULL,Yes,,
Current,,3330,GF_TLBC_TU_RES_INQUIRY,DBID,nchar(5),NOT NULL,Yes,,
Current,,3331,GF_TLBC_TU_RES_INQUIRY,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,3332,GF_TLBC_TU_RES_INQUIRY,RESPONSEID,int,NOT NULL,Yes,,
Current,,3333,GF_TLBC_TU_RES_INQUIRY,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,3334,GF_TLBC_TU_RES_INQUIRY,INDUSTRY_CODE,nchar(2),NULL,,,
Current,,3335,GF_TLBC_TU_RES_INQUIRY,MEMBER_CODE,nvarchar(8),NULL,,,
Current,,3336,GF_TLBC_TU_RES_INQUIRY,ACCT_TYPE,nchar(2),NULL,,,
Current,,3337,GF_TLBC_TU_RES_INQUIRY,BUREAU_MARKET,smallint,NULL,,,
Current,,3338,GF_TLBC_TU_RES_INQUIRY,BUREAU_SUBMARKET,nvarchar(2),NULL,,,
Current,,3339,GF_TLBC_TU_RES_INQUIRY,SUBSCRIBER_NAME,nvarchar(30),NULL,,,
Current,,3340,GF_TLBC_TU_RES_INQUIRY,ECOA_TYPE,nchar(1),NULL,,,
Current,,3341,GF_TLBC_TU_RES_INQUIRY,INQUIRY_DT,datetime,NULL,,,
Current,,3342,GF_TLBC_TU_RES_INQUIRY,REQUESTOR_NAME,nvarchar(20),NULL,,,
Current,,21030,GF_TLBC_TU_RES_LOOK,LNUM,nchar(20),NOT NULL,Yes,,
Current,,21031,GF_TLBC_TU_RES_LOOK,BNUM,smallint,NOT NULL,Yes,,
Current,,21032,GF_TLBC_TU_RES_LOOK,DBID,nchar(5),NOT NULL,Yes,,
Current,,21033,GF_TLBC_TU_RES_LOOK,RESPONSEID,int,NOT NULL,Yes,,
Current,,21034,GF_TLBC_TU_RES_LOOK,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,21035,GF_TLBC_TU_RES_LOOK,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,21036,GF_TLBC_TU_RES_LOOK,SEGMENT_DECODED,nchar(2),NULL,,,
Current,,21037,GF_TLBC_TU_RES_LOOK,BUREAU_MARKET,nchar(2),NULL,,,
Current,,21038,GF_TLBC_TU_RES_LOOK,BUREAU_SUBMKT,nchar(2),NULL,,,
Current,,21039,GF_TLBC_TU_RES_LOOK,INDUSTRY_CODE,nchar(2),NULL,,,
Current,,21040,GF_TLBC_TU_RES_LOOK,SUBSCRIBER_NAME,nvarchar(30),NULL,,,
Current,,21041,GF_TLBC_TU_RES_LOOK,MEMBER_CODE,nvarchar(8),NULL,,,
Current,,21042,GF_TLBC_TU_RES_LOOK,CONTACT_METHOD,nchar(1),NULL,,,
Current,,20943,GF_TLBC_TU_RES_MILEAGE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,20944,GF_TLBC_TU_RES_MILEAGE,BNUM,smallint,NOT NULL,Yes,,
Current,,20945,GF_TLBC_TU_RES_MILEAGE,DBID,nchar(5),NOT NULL,Yes,,
Current,,20946,GF_TLBC_TU_RES_MILEAGE,RESPONSEID,int,NOT NULL,Yes,,
Current,,20947,GF_TLBC_TU_RES_MILEAGE,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,20948,GF_TLBC_TU_RES_MILEAGE,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,20949,GF_TLBC_TU_RES_MILEAGE,SOURCE_IND,nchar(1),NULL,,,
Current,,20950,GF_TLBC_TU_RES_MILEAGE,MAX_MILEAGE,"decimal(16,6)",NULL,,,
Current,,20951,GF_TLBC_TU_RES_MILEAGE,MAX_MILEAGE_IND,nchar(1),NULL,,,
Current,,20952,GF_TLBC_TU_RES_MILEAGE,MIN_MILEAGE,"decimal(16,6)",NULL,,,
Current,,20953,GF_TLBC_TU_RES_MILEAGE,MIN_MILEAGE_IND,nchar(1),NULL,,,
Current,,20936,GF_TLBC_TU_RES_MISC_STMT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,20937,GF_TLBC_TU_RES_MISC_STMT,BNUM,smallint,NOT NULL,Yes,,
Current,,20938,GF_TLBC_TU_RES_MISC_STMT,DBID,nchar(5),NOT NULL,Yes,,
Current,,20939,GF_TLBC_TU_RES_MISC_STMT,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,20940,GF_TLBC_TU_RES_MISC_STMT,RESPONSEID,int,NOT NULL,Yes,,
Current,,20941,GF_TLBC_TU_RES_MISC_STMT,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,20942,GF_TLBC_TU_RES_MISC_STMT,INFORMATION,nvarchar(70),NULL,,,
Current,,21021,GF_TLBC_TU_RES_MORT_INFO,LNUM,nchar(20),NOT NULL,Yes,,
Current,,21022,GF_TLBC_TU_RES_MORT_INFO,BNUM,smallint,NOT NULL,Yes,,
Current,,21023,GF_TLBC_TU_RES_MORT_INFO,DBID,nchar(5),NOT NULL,Yes,,
Current,,21024,GF_TLBC_TU_RES_MORT_INFO,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,21025,GF_TLBC_TU_RES_MORT_INFO,RESPONSEID,int,NOT NULL,Yes,,
Current,,21026,GF_TLBC_TU_RES_MORT_INFO,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,21027,GF_TLBC_TU_RES_MORT_INFO,AGENCY_ID_CODE,nvarchar(2),NULL,,,
Current,,21028,GF_TLBC_TU_RES_MORT_INFO,SEC_AGENCY_ACCT_NUM,nvarchar(18),NULL,,,
Current,,21029,GF_TLBC_TU_RES_MORT_INFO,MORT_ID_NUM,nvarchar(18),NULL,,,
Current,,24172,GF_TLBC_TU_RES_MSG_CODE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,24173,GF_TLBC_TU_RES_MSG_CODE,BNUM,smallint,NOT NULL,Yes,,
Current,,24174,GF_TLBC_TU_RES_MSG_CODE,DBID,nchar(5),NOT NULL,Yes,,
Current,,24175,GF_TLBC_TU_RES_MSG_CODE,RESPONSEID,int,NOT NULL,Yes,,
Current,,24176,GF_TLBC_TU_RES_MSG_CODE,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,24177,GF_TLBC_TU_RES_MSG_CODE,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,24178,GF_TLBC_TU_RES_MSG_CODE,MSG_CODE,nvarchar(6),NULL,,,
Current,,24179,GF_TLBC_TU_RES_MSG_CODE,ADDR_MATCH_FLAG,nchar(1),NULL,,,
Current,,24180,GF_TLBC_TU_RES_MSG_CODE,SOURCE_IND,nchar(1),NULL,,,
Current,,24181,GF_TLBC_TU_RES_MSG_CODE,POB_PHONE_IND,nchar(1),NULL,,,
Current,,24182,GF_TLBC_TU_RES_MSG_CODE,POB_PHONE,nvarchar(10),NULL,,,
Current,,24183,GF_TLBC_TU_RES_MSG_CODE,THRESHOLD_NUM,smallint,NULL,,,
Current,,20926,GF_TLBC_TU_RES_MSG_TEXT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,20927,GF_TLBC_TU_RES_MSG_TEXT,BNUM,smallint,NOT NULL,Yes,,
Current,,20928,GF_TLBC_TU_RES_MSG_TEXT,DBID,nchar(5),NOT NULL,Yes,,
Current,,20929,GF_TLBC_TU_RES_MSG_TEXT,RESPONSEID,int,NOT NULL,Yes,,
Current,,20930,GF_TLBC_TU_RES_MSG_TEXT,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,20931,GF_TLBC_TU_RES_MSG_TEXT,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,20932,GF_TLBC_TU_RES_MSG_TEXT,MSG_CODE,nvarchar(6),NULL,,,
Current,,20933,GF_TLBC_TU_RES_MSG_TEXT,THRESHOLD_NUM,smallint,NULL,,,
Current,,20934,GF_TLBC_TU_RES_MSG_TEXT,MSG_DBID,nchar(5),NULL,,,
Current,,20935,GF_TLBC_TU_RES_MSG_TEXT,MSG_SERNO,int,NULL,,,
Current,,3315,GF_TLBC_TU_RES_PHONE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,3316,GF_TLBC_TU_RES_PHONE,BNUM,smallint,NOT NULL,Yes,,
Current,,3317,GF_TLBC_TU_RES_PHONE,DBID,nchar(5),NOT NULL,Yes,,
Current,,3318,GF_TLBC_TU_RES_PHONE,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,3319,GF_TLBC_TU_RES_PHONE,RESPONSEID,int,NOT NULL,Yes,,
Current,,3320,GF_TLBC_TU_RES_PHONE,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,3321,GF_TLBC_TU_RES_PHONE,SOURCE_IND,nchar(1),NULL,,,
Current,,3322,GF_TLBC_TU_RES_PHONE,PHONE_QUALIFIER,nchar(1),NULL,,,
Current,,3323,GF_TLBC_TU_RES_PHONE,PHONE_TYPE,nchar(2),NULL,,,
Current,,3324,GF_TLBC_TU_RES_PHONE,AVAILABILITY_IND,nchar(1),NULL,,,
Current,,3325,GF_TLBC_TU_RES_PHONE,AREA_CODE,nchar(3),NULL,,,
Current,,3326,GF_TLBC_TU_RES_PHONE,PHONE_NUM,nvarchar(7),NULL,,,
Current,,3327,GF_TLBC_TU_RES_PHONE,EXTENSION,nvarchar(5),NULL,,,
Current,,20863,GF_TLBC_TU_RES_PMT_INFO,LNUM,nchar(20),NOT NULL,Yes,,
Current,,20864,GF_TLBC_TU_RES_PMT_INFO,BNUM,smallint,NOT NULL,Yes,,
Current,,20865,GF_TLBC_TU_RES_PMT_INFO,DBID,nchar(5),NOT NULL,Yes,,
Current,,20866,GF_TLBC_TU_RES_PMT_INFO,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,20867,GF_TLBC_TU_RES_PMT_INFO,RESPONSEID,int,NOT NULL,Yes,,
Current,,20868,GF_TLBC_TU_RES_PMT_INFO,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,20869,GF_TLBC_TU_RES_PMT_INFO,PMT_AMT,"decimal(18,3)",NULL,,,
Current,,20870,GF_TLBC_TU_RES_PMT_INFO,PMT_AMT_TYPE,nchar(1),NULL,,,
Current,,20871,GF_TLBC_TU_RES_PMT_INFO,PMT_DT,datetime,NULL,,,
Current,,20872,GF_TLBC_TU_RES_PMT_INFO,PMT_DUE_AMT,"decimal(18,3)",NULL,,,
Current,,20873,GF_TLBC_TU_RES_PMT_INFO,PMT_DUE_AMT_TYPE,nchar(1),NULL,,,
Current,,20801,GF_TLBC_TU_RES_PTS_SUM,LNUM,nchar(20),NOT NULL,Yes,,
Current,,20802,GF_TLBC_TU_RES_PTS_SUM,BNUM,smallint,NOT NULL,Yes,,
Current,,20803,GF_TLBC_TU_RES_PTS_SUM,DBID,nchar(5),NOT NULL,Yes,,
Current,,20804,GF_TLBC_TU_RES_PTS_SUM,RESPONSEID,int,NOT NULL,Yes,,
Current,,20805,GF_TLBC_TU_RES_PTS_SUM,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,20806,GF_TLBC_TU_RES_PTS_SUM,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,20807,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_SOURCES,smallint,NULL,,,
Current,,20808,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_SOURCES,smallint,NULL,,,
Current,,20809,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_SOURCES,smallint,NULL,,,
Current,,20810,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_SOURCES,smallint,NULL,,,
Current,,20811,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_SOURCES,smallint,NULL,,,
Current,,20812,GF_TLBC_TU_RES_PTS_SUM,PHONE_SOURCES,smallint,NULL,,,
Current,,20813,GF_TLBC_TU_RES_PTS_SUM,SSN_SOURCES,smallint,NULL,,,
Current,,20814,GF_TLBC_TU_RES_PTS_SUM,TOTAL_SOURCES,smallint,NULL,,,
Current,,20815,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_M,smallint,NULL,,,
Current,,20816,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_PM,smallint,NULL,,,
Current,,20817,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_NM,smallint,NULL,,,
Current,,20818,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_NF,smallint,NULL,,,
Current,,20819,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_M,smallint,NULL,,,
Current,,20820,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_PM,smallint,NULL,,,
Current,,20821,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_NM,smallint,NULL,,,
Current,,20822,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_NF,smallint,NULL,,,
Current,,20823,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_M,smallint,NULL,,,
Current,,20824,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_PM,smallint,NULL,,,
Current,,20825,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_NM,smallint,NULL,,,
Current,,20826,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_NF,smallint,NULL,,,
Current,,20827,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_M,smallint,NULL,,,
Current,,20828,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_PM,smallint,NULL,,,
Current,,20829,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_NM,smallint,NULL,,,
Current,,20830,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_NF,smallint,NULL,,,
Current,,20831,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_M,smallint,NULL,,,
Current,,20832,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_PM,smallint,NULL,,,
Current,,20833,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_NM,smallint,NULL,,,
Current,,20834,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_NF,smallint,NULL,,,
Current,,20835,GF_TLBC_TU_RES_PTS_SUM,PHONE_M,smallint,NULL,,,
Current,,20836,GF_TLBC_TU_RES_PTS_SUM,PHONE_PM,smallint,NULL,,,
Current,,20837,GF_TLBC_TU_RES_PTS_SUM,PHONE_NM,smallint,NULL,,,
Current,,20838,GF_TLBC_TU_RES_PTS_SUM,PHONE_NF,smallint,NULL,,,
Current,,20839,GF_TLBC_TU_RES_PTS_SUM,SSN_M,smallint,NULL,,,
Current,,20840,GF_TLBC_TU_RES_PTS_SUM,SSN_PM,smallint,NULL,,,
Current,,20841,GF_TLBC_TU_RES_PTS_SUM,SSN_NM,smallint,NULL,,,
Current,,20842,GF_TLBC_TU_RES_PTS_SUM,SSN_NF,smallint,NULL,,,
Current,,20843,GF_TLBC_TU_RES_PTS_SUM,TOTAL_M,smallint,NULL,,,
Current,,20844,GF_TLBC_TU_RES_PTS_SUM,TOTAL_PM,smallint,NULL,,,
Current,,20845,GF_TLBC_TU_RES_PTS_SUM,TOTAL_NM,smallint,NULL,,,
Current,,20846,GF_TLBC_TU_RES_PTS_SUM,TOTAL_NF,smallint,NULL,,,
Current,,20847,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_PTS,smallint,NULL,,,
Current,,20848,GF_TLBC_TU_RES_PTS_SUM,FIRST_NAME_PCT,"decimal(16,6)",NULL,,,
Current,,20849,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_PTS,smallint,NULL,,,
Current,,20850,GF_TLBC_TU_RES_PTS_SUM,LAST_NAME_PCT,"decimal(16,6)",NULL,,,
Current,,20851,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_PTS,smallint,NULL,,,
Current,,20852,GF_TLBC_TU_RES_PTS_SUM,CUR_ADDR_PCT,"decimal(16,6)",NULL,,,
Current,,20853,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_PTS,smallint,NULL,,,
Current,,20854,GF_TLBC_TU_RES_PTS_SUM,PREV_ADDR_PCT,"decimal(16,6)",NULL,,,
Current,,20855,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_PTS,smallint,NULL,,,
Current,,20856,GF_TLBC_TU_RES_PTS_SUM,AREA_CODE_PCT,"decimal(16,6)",NULL,,,
Current,,20857,GF_TLBC_TU_RES_PTS_SUM,PHONE_PTS,smallint,NULL,,,
Current,,20858,GF_TLBC_TU_RES_PTS_SUM,PHONE_PCT,"decimal(16,6)",NULL,,,
Current,,20859,GF_TLBC_TU_RES_PTS_SUM,SSN_PTS,smallint,NULL,,,
Current,,20860,GF_TLBC_TU_RES_PTS_SUM,SSN_PCT,"decimal(16,6)",NULL,,,
Current,,20861,GF_TLBC_TU_RES_PTS_SUM,TOTAL_PTS,smallint,NULL,,,
Current,,20862,GF_TLBC_TU_RES_PTS_SUM,TOTAL_PCT,"decimal(16,6)",NULL,,,
Current,,3047,GF_TLBC_TU_RES_PUB_REC,LNUM,nchar(20),NOT NULL,Yes,,
Current,,3048,GF_TLBC_TU_RES_PUB_REC,BNUM,smallint,NOT NULL,Yes,,
Current,,3049,GF_TLBC_TU_RES_PUB_REC,DBID,nchar(5),NOT NULL,Yes,,
Current,,3050,GF_TLBC_TU_RES_PUB_REC,ROWCOUNTER,smallint,NOT NULL,Yes,,
Current,,3051,GF_TLBC_TU_RES_PUB_REC,RESPONSEID,int,NOT NULL,Yes,,
Current,,3052,GF_TLBC_TU_RES_PUB_REC,CREDITRESPONSEID,int,NOT NULL,Yes,,
Current,,3053,GF_TLBC_TU_RES_PUB_REC,FILED_DT,datetime,NULL,,,
Current,,3054,GF_TLBC_TU_RES_PUB_REC,ASSETS,"decimal(18,3)",NULL,,,
Current,,3055,GF_TLBC_TU_RES_PUB_REC,PLAINTIFF,nvarchar(32),NULL,,,
