Entity Name,Table Name,Entity/Table Definition,Attribute Name,Column Name,Column Index,Attribute/Column Definition,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
ADV_ACTN,ADV_ACTN,,CRDT3AD1,CRDT3AD1,58,,nvarchar(35),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CRDT3AD2,CRDT3AD2,59,,nvarchar(35),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CRDTCTY3,CRDTCTY3,60,,nvarchar(25),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CRDTST3,CRDTST3,61,,nvarchar(2),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CRDTZIP3,CRDTZIP3,62,,nvarchar(10),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CRDTPH3,CRDTPH3,63,,nvarchar(11),NULL,,,,,
ADV_ACTN,ADV_ACTN,,ACTNSN,ACTNSN,64,,int,NULL,,,,,
ADV_ACTN,ADV_ACTN,,ACTNDBID,ACTNDBID,65,,nvarchar(5),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CRDTTF1,CRDTTF1,66,,nvarchar(11),NULL,,,,,
ADV_ACTN,ADV_ACTN,,COLLECTION,COLLECTION,67,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,FORECLOSURE,FORECLOSURE,68,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER2,OTHER2,69,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER3,OTHER3,70,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER4,OTHER4,71,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER5,OTHER5,72,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER2DESC,OTHER2DESC,73,,nvarchar(80),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER3DESC,OTHER3DESC,74,,nvarchar(80),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER4DESC,OTHER4DESC,75,,nvarchar(80),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OTHER5DESC,OTHER5DESC,76,,nvarchar(80),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CREDIT_INQUIRIES,CREDIT_INQUIRIES,77,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,MAILED,MAILED,78,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,EMAILED,EMAILED,79,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,DELIVERED,DELIVERED,80,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,INCAPPDBID,INCAPPDBID,81,,nchar(5),NULL,,,,,
ADV_ACTN,ADV_ACTN,,INCAPPSERNO,INCAPPSERNO,82,,int,NULL,,,,,
ADV_ACTN,ADV_ACTN,,APP_WITHDRAWN,APP_WITHDRAWN,83,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,NEVER_ON_REQ_TERMS,NEVER_ON_REQ_TERMS,84,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDTAGY1,OVRDCRDTAGY1,85,,nvarchar(25),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDT1AD1,OVRDCRDT1AD1,86,,nvarchar(35),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDT1AD2,OVRDCRDT1AD2,87,,nvarchar(35),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDTCTY1,OVRDCRDTCTY1,88,,nvarchar(25),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDTST1,OVRDCRDTST1,89,,nvarchar(2),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDTPH1,OVRDCRDTPH1,90,,nvarchar(11),NULL,,,,,
ADV_ACTN,ADV_ACTN,,OVRDCRDTZIP1,OVRDCRDTZIP1,91,,nvarchar(10),NULL,,,,,
ADV_ACTN,ADV_ACTN,,MTGINSDECLINED,MTGINSDECLINED,92,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CTL_LOCORCOND,CTL_LOCORCOND,93,,nchar(1),NULL,,,,,
ADV_ACTN,ADV_ACTN,,CTL_LENSPFICPOL,CTL_LENSPFICPOL,94,,nvarchar(250),NULL,,,,,
ASSETS,ASSETS,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
ASSETS,ASSETS,,BNUM,BNUM,1,,smallint,NOT NULL,Yes,,,,
ASSETS,ASSETS,,DBID,DBID,2,,nchar(5),NOT NULL,Yes,,,,
ASSETS,ASSETS,,ASSETCTR,ASSETCTR,3,,smallint,NOT NULL,Yes,,,,
ASSETS,ASSETS,,S_ASSET,S_ASSET,4,,nvarchar(8),NULL,,,,,
ASSETS,ASSETS,,ASSETDSC,ASSETDSC,5,,nvarchar(100),NULL,,,,,
ASSETS,ASSETS,,ACCTNUM,ACCTNUM,6,,nvarchar(35),NULL,,,,,
ASSETS,ASSETS,,HOLDER,HOLDER,7,,nvarchar(30),NULL,,,,,
ASSETS,ASSETS,,HADDR1,HADDR1,8,,nvarchar(35),NULL,,,,,
ASSETS,ASSETS,,HADDR2,HADDR2,9,,nvarchar(35),NULL,,,,,
ASSETS,ASSETS,,HCITY,HCITY,10,,nvarchar(25),NULL,,,,,
ASSETS,ASSETS,,HSTATE,HSTATE,11,,nchar(2),NULL,,,,,
ASSETS,ASSETS,,HZIP,HZIP,12,,nvarchar(10),NULL,,,,,
ASSETS,ASSETS,,HPHONE,HPHONE,13,,nvarchar(11),NULL,,,,,
ASSETS,ASSETS,,HEXT,HEXT,14,,nvarchar(5),NULL,,,,,
ASSETS,ASSETS,,HFAX,HFAX,15,,nvarchar(11),NULL,,,,,
ASSETS,ASSETS,,ATTNOF,ATTNOF,16,,nvarchar(30),NULL,,,,,
ASSETS,ASSETS,,ACCTBAL,ACCTBAL,17,,"decimal(18,3)",NULL,,,,,
ASSETS,ASSETS,,ACCTIN,ACCTIN,18,,nvarchar(30),NULL,,,,,
ASSETS,ASSETS,,LIFEFACE,LIFEFACE,19,,"decimal(18,3)",NULL,,,,,
ASSETS,ASSETS,,VERIFY,VERIFY,20,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,ISSUER,ISSUER,21,,nvarchar(30),NULL,,,,,
ASSETS,ASSETS,,SHARES,SHARES,22,,"decimal(16,6)",NULL,,,,,
ASSETS,ASSETS,,DIVIDEND,DIVIDEND,23,,"decimal(18,3)",NULL,,,,,
ASSETS,ASSETS,,OMIT,OMIT,24,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,ASSETVERIFIED,ASSETVERIFIED,25,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,AUTO_MAKE_DESC,AUTO_MAKE_DESC,26,,nvarchar(80),NULL,,,,,
ASSETS,ASSETS,,AUTO_MODEL_YEAR,AUTO_MODEL_YEAR,27,,nvarchar(4),NULL,,,,,
ASSETS,ASSETS,,OTHERASSETTYPEDESC,OTHERASSETTYPEDESC,28,,nvarchar(80),NULL,,,,,
ASSETS,ASSETS,,HCOUNTRY,HCOUNTRY,29,,nvarchar(35),NULL,,,,,
ASSETS,ASSETS,,ATS_ACCOUNT,ATS_ACCOUNT,30,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,ODP_ACCOUNT,ODP_ACCOUNT,31,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,ASSET_VERIFI_TYPE,ASSET_VERIFI_TYPE,32,,nvarchar(8),NULL,,,,,
ASSETS,ASSETS,,ASSET_VERI_TYPE_DESC,ASSET_VERI_TYPE_DESC,33,,nvarchar(80),NULL,,,,,
ASSETS,ASSETS,,ORDER_CHECK,ORDER_CHECK,34,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,RECORD_CREATED,RECORD_CREATED,35,,nvarchar(35),NULL,,,,,
ASSETS,ASSETS,,FORMFREE_CTR,FORMFREE_CTR,36,,int,NULL,,,,,
ASSETS,ASSETS,,BUILDER_EARNEST,BUILDER_EARNEST,37,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,ASSET_INDICATOR,ASSET_INDICATOR,38,,nchar(1),NULL,,,,,
ASSETS,ASSETS,,S_ACCOUNT_OWNERSHIP,S_ACCOUNT_OWNERSHIP,39,,nvarchar(8),NULL,,,,,
ASSETS,ASSETS,,S_GIFT_PRVDR_TYPE,S_GIFT_PRVDR_TYPE,40,,nvarchar(8),NULL,,,,,
ASSETS,ASSETS,,GIFT_PRVDR_OTH_DESC,GIFT_PRVDR_OTH_DESC,41,,nvarchar(80),NULL,,,,,
ASSETS,ASSETS,,GIFT_DEPOSIT_STATUS,GIFT_DEPOSIT_STATUS,42,,nchar(1),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,BNUM,BNUM,1,,smallint,NOT NULL,Yes,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,DBID,DBID,2,,nchar(5),NOT NULL,Yes,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,BOD_APPROVAL,BOD_APPROVAL,3,,nchar(1),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,O_DATE,O_DATE,4,,datetime,NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,OFFICER_TITLE,OFFICER_TITLE,5,,nvarchar(40),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,NUMBER_OF_SHARES,NUMBER_OF_SHARES,6,,int,NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,REG_O_BORROWER,REG_O_BORROWER,7,,nchar(1),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,EMPLOYEE_BORROWER,EMPLOYEE_BORROWER,8,,nchar(1),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,S_EMP_REGO_TYPE,S_EMP_REGO_TYPE,9,,nvarchar(8),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,EXEC_EDUC,EXEC_EDUC,10,,nchar(1),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,EXEC_OFFIC_OTH,EXEC_OFFIC_OTH,11,,nvarchar(30),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,EXEC_OFFIC_YN,EXEC_OFFIC_YN,12,,nvarchar(30),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,EXEC_FIRST_LIEN,EXEC_FIRST_LIEN,13,,nvarchar(30),NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,BOD_APPROVAL_DATE,BOD_APPROVAL_DATE,14,,datetime,NULL,,,,,
GF_TLR_REG_O,GF_TLR_REG_O,,COMMITTEE_APPROVAL,COMMITTEE_APPROVAL,15,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
ARMINFO,ARMINFO,,FLOOR,FLOOR,1,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,CEILING,CEILING,2,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MARGIN,MARGIN,3,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,FRCD,FRCD,4,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,FPCD,FPCD,5,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,NRCD,NRCD,6,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,NPCD,NPCD,7,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,CNVTIBLE,CNVTIBLE,8,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,RRCODE,RRCODE,9,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,PIRCF,PIRCF,10,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,PIRC,PIRC,11,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,PIRCRDF,PIRCRDF,12,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,PPCF,PPCF,13,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,PPC,PPC,14,,"decimal(18,3)",NULL,,,,,
ARMINFO,ARMINFO,,PPCRDF,PPCRDF,15,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,PMTINCR,PMTINCR,16,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,BALLDATE,BALLDATE,17,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,IDX,IDX,18,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,PMTCOPT,PMTCOPT,19,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,GEMINC,GEMINC,20,,"decimal(18,3)",NULL,,,,,
ARMINFO,ARMINFO,,GPMINC,GPMINC,21,,"decimal(18,3)",NULL,,,,,
ARMINFO,ARMINFO,,EQUALINC,EQUALINC,22,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,OPTMAN,OPTMAN,23,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,RTROUND,RTROUND,24,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,RNDPERC,RNDPERC,25,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,EQPCINC,EQPCINC,26,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,RATEDCS,RATEDCS,27,,int,NULL,,,,,
ARMINFO,ARMINFO,,RATEDCD,RATEDCD,28,,nvarchar(5),NULL,,,,,
ARMINFO,ARMINFO,,RATEDCHK,RATEDCHK,29,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,BASEMGN,BASEMGN,30,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,BASECEIL,BASECEIL,31,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,BASEFLR,BASEFLR,32,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,FIR,FIR,33,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXRTCAP,MAXRTCAP,34,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,PFRA,PFRA,35,,smallint,NULL,,,,,
ARMINFO,ARMINFO,,PSRA,PSRA,36,,smallint,NULL,,,,,
ARMINFO,ARMINFO,,PPPA,PPPA,37,,smallint,NULL,,,,,
ARMINFO,ARMINFO,,NEGAMCAP,NEGAMCAP,38,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,RCASTTRM,RCASTTRM,39,,smallint,NULL,,,,,
ARMINFO,ARMINFO,,IDXOVERRIDE,IDXOVERRIDE,40,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAROVERRIDE,MAROVERRIDE,41,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,CEILOVERRIDE,CEILOVERRIDE,42,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,FLROVERRIDE,FLROVERRIDE,43,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,ORIGIDXDT,ORIGIDXDT,44,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,CURRIDXDT,CURRIDXDT,45,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,IDXDTOVERRIDE,IDXDTOVERRIDE,46,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,RTCAPSUBS,RTCAPSUBS,47,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MINRTCAP,MINRTCAP,48,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,BASEIDX,BASEIDX,49,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXFIRSTDEC,MAXFIRSTDEC,50,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXSUBSDEC,MAXSUBSDEC,51,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXPMTDEC,MAXPMTDEC,52,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,CEILFCTR,CEILFCTR,53,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,FLOORFCTR,FLOORFCTR,54,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,USEOVERRIDE,USEOVERRIDE,55,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,RTCAPFIRST_OVRD,RTCAPFIRST_OVRD,56,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,RTCAPSUBS_OVRD,RTCAPSUBS_OVRD,57,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXFIRSTDEC_OVRD,MAXFIRSTDEC_OVRD,58,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXSUBSDEC_OVRD,MAXSUBSDEC_OVRD,59,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXRTCAP_OVRD,MAXRTCAP_OVRD,60,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MINRTCAP_OVRD,MINRTCAP_OVRD,61,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAXPMTINC_OVRD,MAXPMTINC_OVRD,62,,"decimal(18,3)",NULL,,,,,
ARMINFO,ARMINFO,,MAXPMTDEC_OVRD,MAXPMTDEC_OVRD,63,,"decimal(18,3)",NULL,,,,,
ARMINFO,ARMINFO,,NEGAMCAP_OVRD,NEGAMCAP_OVRD,64,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,PFRA_OVRD,PFRA_OVRD,65,,int,NULL,,,,,
ARMINFO,ARMINFO,,PSRA_OVRD,PSRA_OVRD,66,,int,NULL,,,,,
ARMINFO,ARMINFO,,PPPA_OVRD,PPPA_OVRD,67,,int,NULL,,,,,
ARMINFO,ARMINFO,,RCASTTRM_OVRD,RCASTTRM_OVRD,68,,int,NULL,,,,,
ARMINFO,ARMINFO,,CEILINGTYPE_OVRD,CEILINGTYPE_OVRD,69,,nvarchar(20),NULL,,,,,
ARMINFO,ARMINFO,,FLOORTYPE_OVRD,FLOORTYPE_OVRD,70,,nvarchar(20),NULL,,,,,
ARMINFO,ARMINFO,,RATEROUND_OVRD,RATEROUND_OVRD,71,,nchar(1),NULL,,,,,
ARMINFO,ARMINFO,,PFPADJ_OVRD,PFPADJ_OVRD,72,,int,NULL,,,,,
ARMINFO,ARMINFO,,PFPADJ,PFPADJ,73,,int,NULL,,,,,
ARMINFO,ARMINFO,,INTONLYPD,INTONLYPD,74,,int,NULL,,,,,
ARMINFO,ARMINFO,,INDEX_DATE,INDEX_DATE,75,,datetime,NULL,,,,,
ARMINFO,ARMINFO,,CURDIVSR,CURDIVSR,76,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,IDXDIVSR,IDXDIVSR,77,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MAX_1ST_ADJ_RATE,MAX_1ST_ADJ_RATE,78,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,MIN_1ST_ADJ_RATE,MIN_1ST_ADJ_RATE,79,,"decimal(16,6)",NULL,,,,,
ARMINFO,ARMINFO,,FIR_MAX_MONTHLY_AMT,FIR_MAX_MONTHLY_AMT,80,,"decimal(18,3)",NULL,,,,,
ARMINFO,ARMINFO,,S_FRE_INDEX_TYPE,S_FRE_INDEX_TYPE,81,,nvarchar(8),NULL,,,,,
ARMINFO,ARMINFO,,S_FNM_INDEX_TYPE,S_FNM_INDEX_TYPE,82,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
DOWNPYMT,DOWNPYMT,,BNUM,BNUM,1,,smallint,NOT NULL,Yes,,,,
DOWNPYMT,DOWNPYMT,,DBID,DBID,2,,nchar(5),NOT NULL,Yes,,,,
DOWNPYMT,DOWNPYMT,,DPYMTCTR,DPYMTCTR,3,,smallint,NOT NULL,Yes,,,,
DOWNPYMT,DOWNPYMT,,S_TYPE,S_TYPE,4,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,AMOUNT,AMOUNT,5,,"decimal(18,3)",NULL,,,,,
DOWNPYMT,DOWNPYMT,,NAME,NAME,6,,nvarchar(30),NULL,,,,,
DOWNPYMT,DOWNPYMT,,ADDR1,ADDR1,7,,nvarchar(35),NULL,,,,,
DOWNPYMT,DOWNPYMT,,ADDR2,ADDR2,8,,nvarchar(35),NULL,,,,,
DOWNPYMT,DOWNPYMT,,CITY,CITY,9,,nvarchar(25),NULL,,,,,
DOWNPYMT,DOWNPYMT,,STATE,STATE,10,,nchar(2),NULL,,,,,
DOWNPYMT,DOWNPYMT,,ZIP,ZIP,11,,nvarchar(10),NULL,,,,,
DOWNPYMT,DOWNPYMT,,PHONE,PHONE,12,,nvarchar(10),NULL,,,,,
DOWNPYMT,DOWNPYMT,,RELATION,RELATION,13,,nvarchar(30),NULL,,,,,
DOWNPYMT,DOWNPYMT,,INCASS,INCASS,14,,nchar(1),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FNDGIVEN,FNDGIVEN,15,,nchar(1),NULL,,,,,
DOWNPYMT,DOWNPYMT,,DTAVAIL,DTAVAIL,16,,datetime,NULL,,,,,
DOWNPYMT,DOWNPYMT,,FININST,FININST,17,,nchar(1),NULL,,,,,
DOWNPYMT,DOWNPYMT,,ACCTNUM,ACCTNUM,18,,nvarchar(35),NULL,,,,,
DOWNPYMT,DOWNPYMT,,BANKNAME,BANKNAME,19,,nvarchar(80),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FIADDR1,FIADDR1,20,,nvarchar(35),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FIADDR2,FIADDR2,21,,nvarchar(35),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FICITY,FICITY,22,,nvarchar(25),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FISTATE,FISTATE,23,,nchar(2),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FIZIP,FIZIP,24,,nvarchar(10),NULL,,,,,
DOWNPYMT,DOWNPYMT,,FIACCTYP,FIACCTYP,25,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,VERIFYFND,VERIFYFND,26,,nchar(1),NULL,,,,,
DOWNPYMT,DOWNPYMT,,OTHERDOWNPAYTYPEDESC,OTHERDOWNPAYTYPEDESC,27,,nvarchar(80),NULL,,,,,
DOWNPYMT,DOWNPYMT,,S_DOWN_PMT_SRC_TYP,S_DOWN_PMT_SRC_TYP,28,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,S_DOWN_PMT_SRC_OTH,S_DOWN_PMT_SRC_OTH,29,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,S_DOWN_PMT_TYP,S_DOWN_PMT_TYP,30,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,S_TYPE_OTH,S_TYPE_OTH,31,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,PRIMARY_SRC,PRIMARY_SRC,32,,nchar(1),NULL,,,,,
DOWNPYMT,DOWNPYMT,,DOWNPAYMENTPERCENT,DOWNPAYMENTPERCENT,33,,"decimal(16,6)",NULL,,,,,
DOWNPYMT,DOWNPYMT,,S_DOWN_PMT_SRC,S_DOWN_PMT_SRC,34,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,S_TYPENM,S_TYPENM,35,,nvarchar(8),NULL,,,,,
DOWNPYMT,DOWNPYMT,,DOWNPAYTYPENMOTHERDESC,DOWNPAYTYPENMOTHERDESC,36,,nvarchar(80),NULL,,,,,
DOWNPYMT,DOWNPYMT,,RECORD_CREATED,RECORD_CREATED,37,,nvarchar(35),NULL,,,,,
DOWNPYMT,DOWNPYMT,,TOTAL_GIFT_FUNDS,TOTAL_GIFT_FUNDS,38,,"decimal(18,3)",NULL,,,,,
DOWNPYMT,DOWNPYMT,,ASSETCTR,ASSETCTR,39,,smallint,NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,DBID,DBID,1,,nchar(5),NOT NULL,Yes,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,RESPONSEID,RESPONSEID,2,,smallint,NOT NULL,Yes,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,NADARESPONSEID,NADARESPONSEID,3,,smallint,NOT NULL,Yes,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,BASE_VALUE_TRADEIN,BASE_VALUE_TRADEIN,4,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,BASE_VALUE_LOAN,BASE_VALUE_LOAN,5,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,BASE_VALUE_RETAIL,BASE_VALUE_RETAIL,6,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,ADJUSTED_VALUE_TRADEIN,ADJUSTED_VALUE_TRADEIN,7,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,ADJUSTED_VALUE_LOAN,ADJUSTED_VALUE_LOAN,8,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,ADJUSTED_VALUE_RETAIL,ADJUSTED_VALUE_RETAIL,9,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,MILEAGE_ADJ,MILEAGE_ADJ,10,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,MSRP,MSRP,11,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,VALUE_SELECTED,VALUE_SELECTED,12,,nchar(1),NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,BASE_VALUE_LOAN_OVR,BASE_VALUE_LOAN_OVR,13,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,ACCESS_VALUE_LOAN,ACCESS_VALUE_LOAN,14,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,ACCESS_VALUE_TRADIN,ACCESS_VALUE_TRADIN,15,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,ACCESS_VALUE_RETAIL,ACCESS_VALUE_RETAIL,16,,"decimal(18,3)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,MILEAGE,MILEAGE,17,,int,NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,MILEADJLOAN,MILEADJLOAN,18,,"numeric(16,6)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,MILEADJRETAIL,MILEADJRETAIL,19,,"numeric(16,6)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,MILEADJTRADEIN,MILEADJTRADEIN,20,,"numeric(16,6)",NULL,,,,,
GF_TLR_RES_NADA_VAL,GF_TLR_RES_NADA_VAL,,WEIGHT,WEIGHT,21,,int,NULL,,,,,
