Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
db_form_field,is_excluded,char(1),NULL,,,,,
db_form_field,last_updated_stamp,datetime,NULL,,,,,
payment_type_gl_account,payment_type_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
payment_type_gl_account,organization_party_id,varchar(40),NOT NULL,Yes,,,Yes,
payment_type_gl_account,is_payable,char(1),NOT NULL,Yes,,,Yes,
payment_type_gl_account,is_applied,char(1),NOT NULL,Yes,,,Yes,
payment_type_gl_account,gl_account_id,varchar(40),NULL,,,,,
payment_type_gl_account,last_updated_stamp,datetime,NULL,,,,,
user_permission,user_permission_id,varchar(255),NOT NULL,Yes,,,Yes,
user_permission,description,text,NULL,,,,,
user_permission,last_updated_stamp,datetime,NULL,,,,,
finworksheetacctparty,financial_worksheet_id,varchar(40),NOT NULL,Yes,,,Yes,
finworksheetacctparty,account_id,varchar(255),NOT NULL,Yes,,,Yes,
finworksheetacctparty,party_id,varchar(40),NOT NULL,Yes,,,Yes,
finworksheetacctparty,role_type_id,varchar(40),NULL,,,,,
finworksheetacctparty,responsibility_enum_id,varchar(40),NULL,,,,,
finworksheetacctparty,last_updated_stamp,datetime,NULL,,,,,
score_factor,score_factor_id,varchar(40),NOT NULL,Yes,,,Yes,
score_factor,score_model_id,varchar(40),NULL,,,,,
score_factor,fact_id,text,NULL,,,,,
score_factor,factor_weight,float,NULL,,,,,
score_factor,last_updated_stamp,datetime,NULL,,,,,
empl_position_class,empl_position_class_id,varchar(40),NOT NULL,Yes,,,Yes,
empl_position_class,title,text,NULL,,,,,
empl_position_class,description,text,NULL,,,,,
empl_position_class,last_updated_stamp,datetime,NULL,,,,,
product_uom_dimension,product_uom_dimension_id,varchar(40),NOT NULL,Yes,,,Yes,
product_uom_dimension,product_id,varchar(40),NOT NULL,,,,,
product_uom_dimension,uom_dimension_type_id,varchar(40),NULL,,,,,
product_uom_dimension,market_segment_id,varchar(40),NULL,,,,,
product_uom_dimension,value,"numeric(26,6)",NULL,,,,,
product_uom_dimension,uom_id,varchar(40),NULL,,,,,
product_uom_dimension,last_updated_stamp,datetime,NULL,,,,,
product_category_member,product_category_id,varchar(40),NOT NULL,Yes,,,Yes,
product_category_member,product_id,varchar(40),NOT NULL,Yes,,,Yes,
product_category_member,from_date,datetime,NOT NULL,Yes,,,Yes,
product_category_member,thru_date,datetime,NULL,,,,,
product_category_member,comments,text,NULL,,,,,
product_category_member,sequence_num,"numeric(20,0)",NULL,,,,,
product_category_member,quantity,"numeric(26,6)",NULL,,,,,
product_category_member,last_updated_stamp,datetime,NULL,,,,,
party_setting_type,party_setting_type_id,varchar(40),NOT NULL,Yes,,,Yes,
party_setting_type,description,text,NULL,,,,,
party_setting_type,valid_regexp,text,NULL,,,,,
party_setting_type,enum_type_id,varchar(40),NULL,,,,,
party_setting_type,default_value,text,NULL,,,,,
party_setting_type,last_updated_stamp,datetime,NULL,,,,,
oidc_user_login_session,user_id,varchar(40),NOT NULL,Yes,,,Yes,
oidc_user_login_session,session_id,nvarchar(80),NOT NULL,Yes,,,Yes,
oidc_user_login_session,last_updated_stamp,datetime,NULL,,,,,
db_resource_file,resource_id,varchar(40),NOT NULL,Yes,,,Yes,
db_resource_file,mime_type,text,NULL,,,,,
db_resource_file,version_name,varchar(63),NULL,,,,,
db_resource_file,root_version_name,varchar(63),NULL,,,,,
db_resource_file,file_data,varbinary(max),NULL,,,,,
db_resource_file,last_updated_stamp,datetime,NULL,,,,,
payroll_garnish_min_wage,state_or_country_geo_id,varchar(40),NOT NULL,Yes,,,Yes,
payroll_garnish_min_wage,time_period_type_id,varchar(40),NOT NULL,Yes,,,Yes,
payroll_garnish_min_wage,from_date,datetime,NOT NULL,Yes,,,Yes,
payroll_garnish_min_wage,thru_date,datetime,NULL,,,,,
payroll_garnish_min_wage,minimum_wage,"numeric(26,6)",NULL,,,,,
payroll_garnish_min_wage,range_low,"numeric(26,6)",NULL,,,,,
payroll_garnish_min_wage,range_high,"numeric(26,6)",NULL,,,,,
payroll_garnish_min_wage,last_updated_stamp,datetime,NULL,,,,,
party,party_id,varchar(40),NOT NULL,Yes,,,Yes,
party,pseudo_id,varchar(63),NULL,,,,,
party,party_type_enum_id,varchar(40),NULL,,,,,
party,disabled,char(1),NULL,,,,,
party,customer_status_id,varchar(40),NULL,,,,,
party,owner_party_id,varchar(40),NULL,,,,,
party,external_id,varchar(40),NULL,,,,,
party,data_source_id,varchar(40),NULL,,,,,
party,gateway_cim_id,varchar(63),NULL,,,,,
party,comments,text,NULL,,,,,
party,shipping_instructions,text,NULL,,,,,
party,has_duplicates,char(1),NULL,,,,,
party,last_dup_check_date,datetime,NULL,,,,,
party,merged_to_party_id,varchar(40),NULL,,,,,
party,last_updated_stamp,datetime,NULL,,,,,
localized_message,original,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_message,locale,varchar(63),NOT NULL,Yes,,,Yes,
localized_message,localized,text,NULL,,,,,
localized_message,last_updated_stamp,datetime,NULL,,,,,
form_list_find_user,form_list_find_id,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find_user,user_id,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find_user,last_updated_stamp,datetime,NULL,,,,,
data_document_field,data_document_id,varchar(40),NOT NULL,Yes,,,Yes,
data_document_field,field_seq_id,varchar(40),NOT NULL,Yes,,,Yes,
data_document_field,field_path,text,NULL,,,,,
data_document_field,field_name_alias,text,NULL,,,,,
data_document_field,field_type,varchar(63),NULL,,,,,
data_document_field,sortable,char(1),NULL,,,,,
data_document_field,default_display,char(1),NULL,,,,,
data_document_field,function_name,varchar(63),NULL,,,,,
data_document_field,sequence_num,"numeric(20,0)",NULL,,,,,
data_document_field,last_updated_stamp,datetime,NULL,,,,,
product_db_form,product_db_form_id,varchar(40),NOT NULL,Yes,,,Yes,
product_db_form,product_id,varchar(40),NOT NULL,,,,,
product_db_form,form_id,varchar(40),NOT NULL,,,,,
product_db_form,product_form_type_enum_id,varchar(40),NULL,,,,,
product_db_form,sequence_num,"numeric(20,0)",NULL,,,,,
product_db_form,role_type_id,varchar(40),NULL,,,,,
product_db_form,market_segment_id,varchar(40),NULL,,,,,
product_db_form,last_updated_stamp,datetime,NULL,,,,,
order_item,order_id,varchar(40),NOT NULL,Yes,,,Yes,
order_item,order_item_seq_id,varchar(40),NOT NULL,Yes,,,Yes,
order_item,order_part_seq_id,varchar(40),NULL,,,,,
order_item,parent_item_seq_id,varchar(40),NULL,,,,,
order_item,item_type_enum_id,varchar(40),NULL,,,,,
order_item,product_id,varchar(40),NULL,,,,,
order_item,product_feature_id,varchar(40),NULL,,,,,
order_item,other_party_product_id,varchar(63),NULL,,,,,
order_item,product_parameter_set_id,varchar(40),NULL,,,,,
order_item,item_description,text,NULL,,,,,
order_item,comments,text,NULL,,,,,
order_item,quantity,"numeric(26,6)",NULL,,,,,
order_item,quantity_uom_id,varchar(40),NULL,,,,,
order_item,quantity_cancelled,"numeric(26,6)",NULL,,,,,
order_item,selected_amount,"numeric(26,6)",NULL,,,,,
order_item,priority,"numeric(20,0)",NULL,,,,,
order_item,required_by_date,datetime,NULL,,,,,
order_item,unit_amount,"numeric(25,5)",NULL,,,,,
order_item,unit_list_price,"numeric(25,5)",NULL,,,,,
order_item,is_modified_price,char(1),NULL,,,,,
order_item,standard_cost,"numeric(25,5)",NULL,,,,,
order_item,external_item_seq_id,varchar(40),NULL,,,,,
order_item,from_asset_id,varchar(40),NULL,,,,,
order_item,product_price_id,varchar(40),NULL,,,,,
order_item,product_category_id,varchar(40),NULL,,,,,
order_item,is_promo,char(1),NULL,,,,,
order_item,promo_quantity,"numeric(26,6)",NULL,,,,,
order_item,promo_times_used,"numeric(26,6)",NULL,,,,,
order_item,store_promotion_id,varchar(40),NULL,,,,,
order_item,promo_code_id,varchar(40),NULL,,,,,
order_item,promo_code_text,text,NULL,,,,,
order_item,subscription_id,varchar(40),NULL,,,,,
order_item,fin_account_id,varchar(40),NULL,,,,,
order_item,fin_account_trans_id,varchar(40),NULL,,,,,
order_item,override_gl_account_id,varchar(40),NULL,,,,,
order_item,sales_opportunity_id,varchar(40),NULL,,,,,
order_item,source_reference_id,varchar(63),NULL,,,,,
order_item,source_percentage,"numeric(26,6)",NULL,,,,,
order_item,amount_already_included,"numeric(25,5)",NULL,,,,,
order_item,exempt_amount,"numeric(24,4)",NULL,,,,,
order_item,customer_reference_id,varchar(63),NULL,,,,,
order_item,tax_authority_id,varchar(40),NULL,,,,,
order_item,opt_in_rewards,char(1),NULL,,,,,
order_item,opt_in_secured_business,char(1),NULL,,,,,
order_item,last_updated_stamp,datetime,NULL,,,,,
instance_host_type,host_type_id,varchar(40),NOT NULL,Yes,,,Yes,
instance_host_type,description,text,NULL,,,,,
instance_host_type,init_service,text,NULL,,,,,
instance_host_type,start_service,text,NULL,,,,,
instance_host_type,stop_service,text,NULL,,,,,
instance_host_type,remove_service,text,NULL,,,,,
instance_host_type,check_service,text,NULL,,,,,
instance_host_type,last_updated_stamp,datetime,NULL,,,,,
financial_account,fin_account_id,varchar(40),NOT NULL,Yes,,,Yes,
financial_account,fin_account_type_id,varchar(40),NULL,,,,,
financial_account,status_id,varchar(40),NULL,,,,,
financial_account,fin_account_name,text,NULL,,,,,
financial_account,fin_account_code,text,NULL,,,,,
financial_account,fin_account_pin,text,NULL,,,,,
financial_account,organization_party_id,varchar(40),NULL,,,,,
financial_account,owner_party_id,varchar(40),NULL,,,,,
financial_account,post_to_gl_account_id,varchar(40),NULL,,,,,
financial_account,from_date,datetime,NULL,,,,,
financial_account,thru_date,datetime,NULL,,,,,
financial_account,is_refundable,char(1),NULL,,,,,
financial_account,currency_uom_id,varchar(40),NULL,,,,,
financial_account,negative_balance_limit,"numeric(24,4)",NULL,,,,,
financial_account,actual_balance,"numeric(24,4)",NULL,,,,,
financial_account,available_balance,"numeric(24,4)",NULL,,,,,
financial_account,replenish_payment_id,varchar(40),NULL,,,,,
financial_account,replenish_level,"numeric(24,4)",NULL,,,,,
financial_account,last_updated_stamp,datetime,NULL,,,,,
product_store_group,product_store_group_id,varchar(40),NOT NULL,Yes,,,Yes,
product_store_group,store_group_type_enum_id,varchar(40),NULL,,,,,
product_store_group,description,text,NULL,,,,,
product_store_group,last_updated_stamp,datetime,NULL,,,,,
carrier_shipment_method,carrier_party_id,varchar(40),NOT NULL,Yes,,,Yes,
carrier_shipment_method,shipment_method_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
carrier_shipment_method,description,text,NULL,,,,,
carrier_shipment_method,sequence_num,"numeric(20,0)",NULL,,,,,
carrier_shipment_method,carrier_service_code,varchar(63),NULL,,,,,
carrier_shipment_method,sca_code,varchar(63),NULL,,,,,
carrier_shipment_method,gateway_service_code,varchar(63),NULL,,,,,
carrier_shipment_method,last_updated_stamp,datetime,NULL,,,,,
artifact_authz_failure,failure_id,nvarchar(80),NOT NULL,Yes,,,Yes,
artifact_authz_failure,artifact_name,text,NULL,,,,,
artifact_authz_failure,artifact_type_enum_id,varchar(40),NULL,,,,,
artifact_authz_failure,authz_action_enum_id,varchar(40),NULL,,,,,
artifact_authz_failure,user_id,varchar(40),NULL,,,,,
artifact_authz_failure,failure_date,datetime,NULL,,,,,
artifact_authz_failure,is_deny,char(1),NULL,,,,,
artifact_authz_failure,last_updated_stamp,datetime,NULL,,,,,
market_segment,market_segment_id,varchar(40),NOT NULL,Yes,,,Yes,
market_segment,market_segment_type_enum_id,varchar(40),NULL,,,,,
market_segment,type_sequence_num,"numeric(20,0)",NULL,,,,,
market_segment,parent_market_segment_id,varchar(40),NULL,,,,,
market_segment,description,text,NULL,,,,,
market_segment,product_store_id,varchar(40),NULL,,,,,
market_segment,owner_party_id,varchar(40),NULL,,,,,
market_segment,last_updated_stamp,datetime,NULL,,,,,
tax_authority,tax_authority_id,varchar(40),NOT NULL,Yes,,,Yes,
tax_authority,tax_authority_type_enum_id,varchar(40),NULL,,,,,
tax_authority,description,text,NULL,,,,,
tax_authority,tax_auth_geo_id,varchar(40),NULL,,,,,
tax_authority,tax_auth_party_id,varchar(40),NULL,,,,,
tax_authority,require_tax_id_for_exemption,char(1),NULL,,,,,
tax_authority,tax_id_format_pattern,text,NULL,,,,,
tax_authority,include_tax_in_price,char(1),NULL,,,,,
tax_authority,last_updated_stamp,datetime,NULL,,,,,
form_response,form_response_id,varchar(40),NOT NULL,Yes,,,Yes,
form_response,form_location,text,NULL,,,,,
form_response,form_id,varchar(40),NULL,,,,,
form_response,user_id,varchar(40),NULL,,,,,
form_response,response_date,datetime,NULL,,,,,
form_response,last_updated_stamp,datetime,NULL,,,,,
screen_theme,screen_theme_id,varchar(40),NOT NULL,Yes,,,Yes,
screen_theme,screen_theme_type_enum_id,varchar(40),NULL,,,,,
screen_theme,description,text,NULL,,,,,
screen_theme,last_updated_stamp,datetime,NULL,,,,,
authentication_client,client_id,varchar(40),NOT NULL,Yes,,,Yes,
authentication_client,name,varchar(63),NULL,,,,,
authentication_client,enabled,char(1),NULL,,,,,
authentication_client,last_updated_stamp,datetime,NULL,,,,,
user_group,user_group_id,varchar(40),NOT NULL,Yes,,,Yes,
user_group,description,text,NULL,,,,,
user_group,group_type_enum_id,varchar(40),NULL,,,,,
user_group,ip_allowed,text,NULL,,,,,
user_group,require_authc_factor,char(1),NULL,,,,,
user_group,last_updated_stamp,datetime,NULL,,,,,
instance_image_type_env,image_type_id,varchar(40),NOT NULL,Yes,,,Yes,
instance_image_type_env,env_name,nvarchar(80),NOT NULL,Yes,,,Yes,
instance_image_type_env,env_value,text,NULL,,,,,
instance_image_type_env,last_updated_stamp,datetime,NULL,,,,,
financial_account_reason_gl_account,reason_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
financial_account_reason_gl_account,organization_party_id,varchar(40),NOT NULL,Yes,,,Yes,
financial_account_reason_gl_account,gl_account_id,varchar(40),NULL,,,,,
financial_account_reason_gl_account,last_updated_stamp,datetime,NULL,,,,,
elasticsearch_report_dataset,dataset_id,varchar(40),NOT NULL,Yes,,,Yes,
elasticsearch_report_dataset,report_id,varchar(40),NULL,,,,,
elasticsearch_report_dataset,dataset_name,text,NULL,,,,,
elasticsearch_report_dataset,last_updated_stamp,datetime,NULL,,,,,
party_identification,party_id,varchar(40),NOT NULL,Yes,,,Yes,
party_identification,party_id_type_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
party_identification,id_value,nvarchar(80),NULL,,,,,
party_identification,issued_by,text,NULL,,,,,
party_identification,issued_by_party_id,varchar(40),NULL,,,,,
party_identification,expire_date,date,NULL,,,,,
party_identification,issue_date,date,NULL,,,,,
party_identification,last_updated_stamp,datetime,NULL,,,,,
service_parameter_semaphore,service_name,nvarchar(80),NOT NULL,Yes,,,Yes,
service_parameter_semaphore,parameter_value,nvarchar(80),NOT NULL,Yes,,,Yes,
service_parameter_semaphore,lock_thread,text,NULL,,,,,
service_parameter_semaphore,lock_time,datetime,NULL,,,,,
service_parameter_semaphore,last_updated_stamp,datetime,NULL,,,,,
enumeration,enum_id,varchar(40),NOT NULL,Yes,,,Yes,
enumeration,enum_type_id,varchar(40),NULL,,,,,
enumeration,parent_enum_id,varchar(40),NULL,,,,,
enumeration,enum_code,text,NULL,,,,,
enumeration,sequence_num,"numeric(20,0)",NULL,,,,,
enumeration,description,text,NULL,,,,,
enumeration,option_value,text,NULL,,,,,
enumeration,option_indicator,char(1),NULL,,,,,
enumeration,related_enum_id,varchar(40),NULL,,,,,
enumeration,related_enum_type_id,varchar(40),NULL,,,,,
enumeration,status_flow_id,varchar(40),NULL,,,,,
enumeration,last_updated_stamp,datetime,NULL,,,,,
db_form_field_attribute,form_id,varchar(40),NOT NULL,Yes,,,Yes,
db_form_field_attribute,field_name,nvarchar(80),NOT NULL,Yes,,,Yes,
db_form_field_attribute,attribute_name,nvarchar(80),NOT NULL,Yes,,,Yes,
db_form_field_attribute,value,text,NULL,,,,,
db_form_field_attribute,value_is_expression,char(1),NULL,,,,,
db_form_field_attribute,last_updated_stamp,datetime,NULL,,,,,
user_preference,user_id,varchar(40),NOT NULL,Yes,,,Yes,
user_preference,preference_key,nvarchar(80),NOT NULL,Yes,,,Yes,
user_preference,preference_value,text,NULL,,,,,
user_preference,last_updated_stamp,datetime,NULL,,,,,
score_factor_config,score_factor_id,varchar(40),NOT NULL,Yes,,,Yes,
score_factor_config,config_key,varchar(40),NOT NULL,Yes,,,Yes,
score_factor_config,config_value,text,NULL,,,,,
score_factor_config,last_updated_stamp,datetime,NULL,,,,,
product_ruleset,ruleset_id,varchar(40),NOT NULL,Yes,,,Yes,
product_ruleset,product_id,varchar(40),NOT NULL,Yes,,,Yes,
product_ruleset,from_date,datetime,NOT NULL,Yes,,,Yes,
product_ruleset,thru_date,datetime,NULL,,,,,
product_ruleset,product_store_id,varchar(40),NULL,,,,,
product_ruleset,last_updated_stamp,datetime,NULL,,,,,
communication_event_type,communication_event_type_id,varchar(40),NOT NULL,Yes,,,Yes,
communication_event_type,parent_type_id,varchar(40),NULL,,,,,
communication_event_type,description,text,NULL,,,,,
communication_event_type,contact_mech_type_enum_id,varchar(40),NULL,,,,,
communication_event_type,last_updated_stamp,datetime,NULL,,,,,
party_content,party_content_id,varchar(40),NOT NULL,Yes,,,Yes,
party_content,party_id,varchar(40),NULL,,,,,
party_content,content_location,text,NULL,,,,,
party_content,party_content_type_enum_id,varchar(40),NULL,,,,,
party_content,description,text,NULL,,,,,
party_content,content_date,datetime,NULL,,,,,
party_content,viewed_date,datetime,NULL,,,,,
party_content,user_id,varchar(40),NULL,,,,,
party_content,party_id_type_enum_id,varchar(40),NULL,,,,,
party_content,original_party_content_id,varchar(40),NULL,,,,,
party_content,last_updated_stamp,datetime,NULL,,,,,
service_job_run,job_run_id,varchar(40),NOT NULL,Yes,,,Yes,
service_job_run,job_name,varchar(63),NULL,,,,,
service_job_run,user_id,varchar(40),NULL,,,,,
service_job_run,parameters,text,NULL,,,,,
service_job_run,results,text,NULL,,,,,
service_job_run,messages,text,NULL,,,,,
service_job_run,has_error,char(1),NULL,,,,,
service_job_run,errors,text,NULL,,,,,
service_job_run,host_address,varchar(63),NULL,,,,,
service_job_run,host_name,text,NULL,,,,,
service_job_run,run_thread,text,NULL,,,,,
service_job_run,start_time,datetime,NULL,,,,,
service_job_run,end_time,datetime,NULL,,,,,
service_job_run,last_updated_stamp,datetime,NULL,,,,,
financial_worksheet_account,financial_worksheet_id,varchar(40),NOT NULL,Yes,,,Yes,
financial_worksheet_account,account_id,varchar(255),NOT NULL,Yes,,,Yes,
financial_worksheet_account,status_id,varchar(40),NULL,,,,,
financial_worksheet_account,account_type_enum_id,varchar(40),NULL,,,,,
financial_worksheet_account,category_enum_id,varchar(40),NULL,,,,,
financial_worksheet_account,account_number,text,NULL,,,,,
financial_worksheet_account,creditor_party_id,varchar(40),NULL,,,,,
financial_worksheet_account,creditor_name,text,NULL,,,,,
financial_worksheet_account,subcode,varchar(63),NULL,,,,,
financial_worksheet_account,open_date,date,NULL,,,,,
financial_worksheet_account,closed_date,date,NULL,,,,,
financial_worksheet_account,remarks,text,NULL,,,,,
financial_worksheet_account,balance,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,payment,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,secured,char(1),NULL,,,,,
financial_worksheet_account,include,char(1),NULL,,,,,
financial_worksheet_account,created_by_user_id,varchar(40),NULL,,,,,
financial_worksheet_account,created_on,datetime,NULL,,,,,
financial_worksheet_account,payment_status_enum_id,varchar(40),NULL,,,,,
financial_worksheet_account,payment_frequency_enum_id,varchar(40),NULL,,,,,
financial_worksheet_account,creditor_code,text,NULL,,,,,
financial_worksheet_account,last_updated_date,date,NULL,,,,,
financial_worksheet_account,credit_limit,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,highest_amount_owed,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,available_credit,"numeric(25,5)",NULL,,,,,
financial_worksheet_account,has_bankruptcy,char(1),NULL,,,,,
financial_worksheet_account,number_of_delinquencies,"numeric(20,0)",NULL,,,,,
financial_worksheet_account,last_updated_stamp,datetime,NULL,,,,,
salesfunnel_config_setting,config_setting_id,varchar(40),NOT NULL,Yes,,,Yes,
salesfunnel_config_setting,salesfunnel_config_id,varchar(40),NULL,,,,,
salesfunnel_config_setting,setting_type_enum_id,varchar(40),NULL,,,,,
salesfunnel_config_setting,setting_value,text,NULL,,,,,
salesfunnel_config_setting,from_date,datetime,NULL,,,,,
salesfunnel_config_setting,thru_date,datetime,NULL,,,,,
salesfunnel_config_setting,sequence_num,"numeric(20,0)",NULL,,,,,
salesfunnel_config_setting,last_updated_stamp,datetime,NULL,,,,,
party_role,party_id,varchar(40),NOT NULL,Yes,,,Yes,
party_role,role_type_id,varchar(40),NOT NULL,Yes,,,Yes,
party_role,last_updated_stamp,datetime,NULL,,,,,
role_group_member,role_group_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
role_group_member,role_type_id,varchar(40),NOT NULL,Yes,,,Yes,
role_group_member,last_updated_stamp,datetime,NULL,,,,,
db_form_validation,validation_id,varchar(40),NOT NULL,Yes,,,Yes,
db_form_validation,form_id,varchar(40),NULL,,,,,
db_form_validation,field_name,text,NULL,,,,,
db_form_validation,sequence_num,"numeric(20,0)",NULL,,,,,
db_form_validation,message_type_enum_id,varchar(40),NULL,,,,,
db_form_validation,message_key,text,NULL,,,,,
db_form_validation,validate_expression,text,NULL,,,,,
db_form_validation,validate_service_register_id,varchar(40),NULL,,,,,
db_form_validation,disabled,char(1),NULL,,,,,
db_form_validation,last_updated_stamp,datetime,NULL,,,,,
payroll_adjustment_state_stts,payroll_adjustment_id,varchar(40),NOT NULL,Yes,,,Yes,
payroll_adjustment_state_stts,tax_state_status_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
payroll_adjustment_state_stts,last_updated_stamp,datetime,NULL,,,,,
item_type_gl_account,item_type_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
item_type_gl_account,organization_party_id,varchar(40),NOT NULL,Yes,,,Yes,
item_type_gl_account,direction,char(1),NOT NULL,Yes,,,Yes,
item_type_gl_account,gl_account_id,varchar(40),NULL,,,,,
item_type_gl_account,last_updated_stamp,datetime,NULL,,,,,
system_message_mapping_rule,ruleset_id,varchar(40),NOT NULL,Yes,,,Yes,
system_message_mapping_rule,rule_seq_id,varchar(40),NOT NULL,Yes,,,Yes,
system_message_mapping_rule,request_field_name,nvarchar(80),NULL,,,,,
system_message_mapping_rule,internal_field_name,nvarchar(80),NULL,,,,,
system_message_mapping_rule,internal_field_type,nvarchar(80),NULL,,,,,
system_message_mapping_rule,internal_field_expression,text,NULL,,,,,
system_message_mapping_rule,service_register_id,varchar(40),NULL,,,,,
system_message_mapping_rule,last_updated_stamp,datetime,NULL,,,,,
form_list_find,form_list_find_id,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find,description,text,NULL,,,,,
form_list_find,form_location,text,NULL,,,,,
form_list_find,order_by_field,text,NULL,,,,,
form_list_find,form_config_id,varchar(40),NULL,,,,,
form_list_find,last_updated_stamp,datetime,NULL,,,,,
screen_flow_item,screen_flow_id,varchar(40),NOT NULL,Yes,,,Yes,
screen_flow_item,screen_path,nvarchar(80),NOT NULL,Yes,,,Yes,
screen_flow_item,sequence_num,"numeric(20,0)",NULL,,,,,
screen_flow_item,data_service_register_id,varchar(40),NULL,,,,,
screen_flow_item,action_service_register_id,varchar(40),NULL,,,,,
screen_flow_item,db_form_id,varchar(40),NULL,,,,,
screen_flow_item,last_updated_stamp,datetime,NULL,,,,,
party_setting_type_role,party_setting_type_id,varchar(40),NOT NULL,Yes,,,Yes,
party_setting_type_role,role_type_id,varchar(40),NOT NULL,Yes,,,Yes,
party_setting_type_role,last_updated_stamp,datetime,NULL,,,,,
order_agreement,order_id,varchar(40),NOT NULL,Yes,,,Yes,
order_agreement,agreement_id,varchar(40),NOT NULL,Yes,,,Yes,
order_agreement,order_part_seq_id,varchar(40),NULL,,,,,
order_agreement,last_updated_stamp,datetime,NULL,,,,,
rule_condition_set,rule_id,varchar(40),NOT NULL,Yes,,,Yes,
rule_condition_set,condition_set_id,varchar(40),NOT NULL,Yes,,,Yes,
rule_condition_set,last_updated_stamp,datetime,NULL,,,,,
db_resource_file_history,resource_id,varchar(40),NOT NULL,Yes,,,Yes,
db_resource_file_history,version_name,varchar(63),NOT NULL,Yes,,,Yes,
db_resource_file_history,previous_version_name,varchar(63),NULL,,,,,
db_resource_file_history,version_date,datetime,NULL,,,,,
db_resource_file_history,user_id,varchar(40),NULL,,,,,
db_resource_file_history,is_diff,char(1),NULL,,,,,
db_resource_file_history,file_data,varbinary(max),NULL,,,,,
db_resource_file_history,last_updated_stamp,datetime,NULL,,,,,
party_acctg_preference,organization_party_id,varchar(40),NOT NULL,Yes,,,Yes,
party_acctg_preference,fiscal_year_start_month,"numeric(20,0)",NULL,,,,,
party_acctg_preference,fiscal_year_start_day,"numeric(20,0)",NULL,,,,,
party_acctg_preference,real_time_gl_summary,char(1),NULL,,,,,
party_acctg_preference,hourly_time_period_type_id,varchar(40),NULL,,,,,
party_acctg_preference,salary_time_period_type_id,varchar(40),NULL,,,,,
party_acctg_preference,tax_form_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,payroll_tax_form_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,tax_classification_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,employer_class_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,cogs_method_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,base_currency_uom_id,varchar(40),NULL,,,,,
party_acctg_preference,local_currency_uom_id,varchar(40),NULL,,,,,
party_acctg_preference,invoice_sequence_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,invoice_id_prefix,varchar(63),NULL,,,,,
party_acctg_preference,use_invoice_id_for_returns,char(1),NULL,,,,,
party_acctg_preference,order_sequence_enum_id,varchar(40),NULL,,,,,
party_acctg_preference,order_id_prefix,varchar(63),NULL,,,,,
party_acctg_preference,refund_payment_method_id,varchar(40),NULL,,,,,
party_acctg_preference,error_gl_journal_id,varchar(40),NULL,,,,,
party_acctg_preference,gl_account_code_mask,varchar(63),NULL,,,,,
party_acctg_preference,settlement_term_id,varchar(40),NULL,,,,,
party_acctg_preference,last_updated_stamp,datetime,NULL,,,,,
system_message_type,system_message_type_id,varchar(40),NOT NULL,Yes,,,Yes,
system_message_type,description,text,NULL,,,,,
system_message_type,produce_service_name,text,NULL,,,,,
system_message_type,consume_service_name,text,NULL,,,,,
system_message_type,produce_ack_service_name,text,NULL,,,,,
system_message_type,produce_ack_on_consumed,char(1),NULL,,,,,
system_message_type,send_service_name,text,NULL,,,,,
system_message_type,receive_service_name,text,NULL,,,,,
system_message_type,content_type,varchar(63),NULL,,,,,
system_message_type,receive_path,text,NULL,,,,,
system_message_type,receive_file_pattern,text,NULL,,,,,
system_message_type,receive_response_enum_id,varchar(40),NULL,,,,,
system_message_type,receive_move_path,text,NULL,,,,,
system_message_type,send_path,text,NULL,,,,,
system_message_type,last_updated_stamp,datetime,NULL,,,,,
user_account,user_id,varchar(40),NOT NULL,Yes,,,Yes,
user_account,username,nvarchar(100),NULL,,,,,
user_account,user_full_name,text,NULL,,,,,
user_account,current_password,text,NULL,,,,,
user_account,reset_password,text,NULL,,,,,
user_account,password_salt,text,NULL,,,,,
user_account,password_hash_type,varchar(63),NULL,,,,,
user_account,password_base64,char(1),NULL,,,,,
user_account,password_set_date,datetime,NULL,,,,,
user_account,password_hint,text,NULL,,,,,
user_account,public_key,text,NULL,,,,,
user_account,has_logged_out,char(1),NULL,,,,,
user_account,disabled,char(1),NULL,,,,,
